Id,DATE_DERNIERE_MAJ,INTERET,TYPE,THEME,EVENEMENT_CADRE,NOM_OFFRE,LIEU,RUE,CODE_POSTAL,COMMUNE,COMMUNE_INSEE,TEL,TEL_MOB,MEL,SITE_WEB,LONGITUDE,LATITUDE,GEOLOC_MANUELLE,LABEL_TOURISME_HANDICAP,MARQUES_LABELS,DATES,TARIFS
FMAAQU040V50MCHB,12/07/2019,Promotion régionale,Atelier/Stage/Concours,,,Stage d'écriture,Résidence Mounsempès N° 5,14 Rue Mounsempès,40230,SAINT-VINCENT-DE-TYROSSE,40284,,+33 6 08 06 71 09,,, -1.3040071,43.6617700,Oui,,,24/08/2019|24/08/2019|09:30|17:30|||,
FMAAQU040V50M7E4,01/07/2019,Promotion locale,Atelier/Stage/Concours,Arts créatifs/Arts plastiques,,Stage d'été : atelier poterie pour enfant,Barbotine and bee,3778 Route d'Estibeaux,40350,POUILLON,40233,,+33 6 62 46 10 64,celine.broux2212@gmail.com,http://barbotineandbee.blogspot.com, -0.9556128,43.6183305,Oui,,,05/08/2019|09/08/2019|14:00|16:30|||,"Plein tarif|60,00|60,00|"
FMAAQU064V55HA41,08/07/2019,Promotion locale,Divertissement,Arts créatifs/Arts plastiques # Sculpture,,Stage d'initiation à l'Art du Bronze,,,64270,SALIES-DE-BEARN,64499,,+33 6 84 10 06 64,,, -0.9248539,43.4705559,Oui,,,08/08/2019|08/08/2019|09:30|17:00|||,
FMAAQU064V5A3IHC,08/07/2019,Promotion locale,Divertissement,Arts créatifs/Arts plastiques # Sculpture,,Stage d'initiation à l'Art du Bronze,,,64270,SALIES-DE-BEARN,64499,,+33 6 84 10 06 64,,, -0.9248539,43.4705559,Oui,,,20/08/2019|20/08/2019|09:30|17:00|||,
FMAAQU064V5A3IG9,08/07/2019,Promotion locale,Divertissement,Arts créatifs/Arts plastiques # Sculpture,,Stage d'initiation à l'Art du Bronze,,,64270,SALIES-DE-BEARN,64499,,+33 6 84 10 06 64,,, -0.9248539,43.4705559,Oui,,,19/08/2019|19/08/2019|09:30|17:00|||,
FMAAQU064V5A3IFT,08/07/2019,Promotion locale,Divertissement,Arts créatifs/Arts plastiques # Sculpture,,Stage d'initiation à l'Art du Bronze,,,64270,SALIES-DE-BEARN,64499,,+33 6 84 10 06 64,,, -0.9248539,43.4705559,Oui,,,09/08/2019|09/08/2019|09:30|17:00|||,
FMAAQU064V5A3IFX,08/07/2019,Promotion locale,Divertissement,Arts créatifs/Arts plastiques # Sculpture,,Stage d'initiation à l'Art du Bronze,,,64270,SALIES-DE-BEARN,64499,,+33 6 84 10 06 64,,, -0.9248539,43.4705559,Oui,,,12/08/2019|12/08/2019|09:30|17:00|||,
FMAAQU064V5A3IG1,08/07/2019,Promotion locale,Divertissement,Arts créatifs/Arts plastiques # Sculpture,,Stage d'initiation à l'Art du Bronze,,,64270,SALIES-DE-BEARN,64499,,+33 6 84 10 06 64,,, -0.9248539,43.4705559,Oui,,,13/08/2019|13/08/2019|09:30|17:00|||,
FMAAQU064V5A3IG5,08/07/2019,Promotion locale,Divertissement,Arts créatifs/Arts plastiques # Sculpture,,Stage d'initiation à l'Art du Bronze,,,64270,SALIES-DE-BEARN,64499,,+33 6 84 10 06 64,,, -0.9248539,43.4705559,Oui,,,17/08/2019|17/08/2019|09:30|17:00|||,
FMAAQU064V5A3IG7,08/07/2019,Promotion locale,Divertissement,Arts créatifs/Arts plastiques # Sculpture,,Stage d'initiation à l'Art du Bronze,,,64270,SALIES-DE-BEARN,64499,,+33 6 84 10 06 64,,, -0.9248539,43.4705559,Oui,,,18/08/2019|18/08/2019|09:30|17:00|||,
FMAAQU033V50RJKI,19/07/2019,Promotion locale,Animations locales # Atelier/Stage/Concours,,,Stage d'orchestre,Maison des Jeunes d'Arcachon,8 Allée José Maria de Heredia,33120,ARCACHON,33009,,+33 6 15 15 58 54,,, -1.1684844,44.6558564,Non,,,29/08/2019|31/08/2019|10:00|13:00|14:00|18:00|,
FMAAQU064V5A2HLO,25/06/2019,Promotion locale,Animation Jeune Public # Divertissement # Récital # Spectacle # Théâtre,,,Stage été arts de la scène,Espace Daniel Balavoine,2 avenue de l'Europe,64320,BIZANOS,64269,,+33 6 22 34 44 49,bizane@free.fr,http://www.bizane.com, -0.3513830,43.2898239,Oui,,,26/08/2019|30/08/2019|||||,"Plein tarif|20,00|70,00|Selon durée"
FMAAQU040V50LCMN,03/05/2019,Promotion locale,Animations locales # Atelier/Stage/Concours,Artisanat # Arts créatifs/Arts plastiques,,Stage fer&bois,Café Boissec,303 route de l'église,40250,LARBEY,40144,+33 5 58 97 57 93,,boissec@sacdebilles.fr,http://www.sacdebilles.fr/cafe-boissec/, -0.7219715,43.7045458,Oui,,,26/08/2019|30/08/2019|09:00|17:00|||,"Plein tarif|5,00|5,00|Hébergement par nuit"
FMAAQU024V50DRO8,31/05/2019,Promotion locale,Animation patrimoine,,,Stage gravure taille douce,,,24250,DOMME,24152,,+33 6 83 09 29 39,,,1.214872,44.803708,Oui,,,19/08/2019|21/08/2019|||||,
FMAAQU047V50CD1D,07/06/2019,Promotion régionale,Atelier/Stage/Concours,Arts créatifs/Arts plastiques # Sculpture,,Stage journée de Poterie au Tour,Ma terre née,2 boulevard Thiers,47180,SAINTE-BAZEILLE,47157,,+33 6 77 43 61 64,materrenee@gmail.com,,0.09394225,44.5298204,Oui,,,22/06/2019|03/08/2019|10:00|17:00||| # 22/06/2019|22/06/2019|10:00|17:00||| # 01/08/2019|01/08/2019|10:00|17:00||| # 02/08/2019|02/08/2019|10:00|17:00||| # 03/08/2019|03/08/2019|10:00|17:00|||,"Plein tarif|55,00|55,00|La journée"
FMAAQU064V59Z493,01/07/2019,Promotion locale,Animation Jeune Public # Divertissement,Tennis,,Stage multisports et tennis,Billere Tennis Club,rue du Golf,64140,BILLERE,64129,,+33 6 63 46 04 29,billere.tennisclub@gmail.com,http://www.tennis-club-billere.fr, -0.3952028,43.29713,Oui,,,19/08/2019|23/08/2019|09:00|17:00|||,"Plein tarif|195,00||semaine en journée # Plein tarif|115,00||semaine en 1/2 journée # Plein tarif|47,00||à la journée"
FMAAQU040V50MAZD,19/07/2019,Promotion locale,Animations locales # Atelier/Stage/Concours # Concert,Musique contemporaine # Musique traditionnelle,,Stage musical au Moulleau 11ème édition,,Chemin Accès Chapelle du Moulleau,33120,ARCACHON,33009,,+33 6 75 37 50 78,,, -1.199406,44.641246,Oui,,,05/08/2019|10/08/2019|10:00|12:00|14:00|17:00| # 05/08/2019|10/08/2019|21:00|22:00||| # 05/08/2019|10/08/2019|14:00|17:00|||,
FMAAQU024V50DYRE,27/06/2019,Promotion locale,Animations locales,,,Stage Orchestre de vielle à roue,,La Grande Métairie,24340,LA ROCHEBEAUCOURT-ET-ARGENTINE,24353,+33 5 53 60 56 93,+33 6 84 53 08 05,assolagrandemetairie@gmail.com,,0.38385985,45.4825700,Oui,,,06/08/2019|09/08/2019|09:00|23:00|||,
FMAAQU064V59W10Y,03/06/2019,Promotion locale,Animation Jeune Public,Arts créatifs/Arts plastiques,,Stage peinture et dessin,Atelier du Pinceau chat,9 Avenue Bie Moulie,64000,PAU,64445,,+33 6 87 50 64 92,atelierdupinceauchat@sfr.fr,, -0.344889,43.299957,Oui,,,15/07/2019|19/07/2019||||| # 19/08/2019|23/08/2019|||||,"Plein tarif|25,00||Un atelier # Plein tarif|100,00||5 ateliers"
FMAAQU064V5919PF,31/12/2018,Promotion locale,Animations locales # Visite,Animaux # Nature,,Stage soigneur pti-loups,Zoo d'Asson,6 chemin du Brouquet,64800,ASSON,64068,+33 5 59 71 03 34,,info@zoo-asson.org,, -0.2684186,43.1287484,Oui,,,07/08/2019|07/08/2019|14:00|17:00|||,"Plein tarif|50,00|50,00|"
FMAAQU064V5919RS,31/12/2018,Promotion locale,Animations locales # Visite,Animaux # Nature,,Stage soigneur pti-loups,Zoo d'Asson,6 chemin du Brouquet,64800,ASSON,64068,+33 5 59 71 03 34,,info@zoo-asson.org,, -0.2684186,43.1287484,Oui,,,14/08/2019|14/08/2019|14:00|17:00|||,"Plein tarif|50,00|50,00|"
FMAAQU064V5919RY,31/12/2018,Promotion locale,Animations locales # Visite,Animaux # Nature,,Stage soigneur pti-loups,Zoo d'Asson,6 chemin du Brouquet,64800,ASSON,64068,+33 5 59 71 03 34,,info@zoo-asson.org,, -0.2684186,43.1287484,Oui,,,21/08/2019|21/08/2019|14:00|17:00|||,"Plein tarif|50,00|50,00|"
FMAAQU064V5919S6,31/12/2018,Promotion locale,Animations locales # Visite,Animaux # Nature,,Stage soigneur pti-loups,Zoo d'Asson,6 chemin du Brouquet,64800,ASSON,64068,+33 5 59 71 03 34,,info@zoo-asson.org,, -0.2684186,43.1287484,Oui,,,28/08/2019|28/08/2019|14:00|17:00|||,"Plein tarif|50,00|50,00|"
FMAAQU033V50QYSA,27/06/2019,Promotion locale,Animation Jeune Public # Animations locales # Loisir nature,Animaux # Nature,,Stage vacances une journée à la ferme!,,Joyeuse domaine d'Ecoline,33670,SADIRAC,33363,,+33 6 10 13 26 81,contact@domaine-ecoline.fr,, -0.3753640,44.7649748,Non,,,09/07/2019|09/07/2019|09:00|17:00||| # 23/07/2019|23/07/2019|09:00|17:00||| # 06/08/2019|06/08/2019|09:00|17:00||| # 20/08/2019|20/08/2019|09:00|17:00|||,"Plein tarif|45,00||"
FMAAQU033V50QYRF,24/06/2019,Promotion locale,Animation Jeune Public # Loisir nature,Animaux # Nature,,Stage vacances une matinée à la ferme!,,Joyeuse domaine d'Ecoline,33670,SADIRAC,33363,,+33 6 10 13 26 81,contact@domaine-ecoline.fr,, -0.3753640,44.7649748,Non,,,08/07/2019|08/07/2019|09:00|12:30||| # 25/07/2019|25/07/2019|09:00|12:30||| # 05/08/2019|05/08/2019|09:00|12:30||| # 19/08/2019|19/08/2019|09:00|12:30|||,"Plein tarif|35,00||"
FMAAQU024V50E22B,08/07/2019,Promotion locale,Animation Jeune Public,,,Stages Ateliers d'arts plastiques,Ecole,,24220,BEYNAC-ET-CAZENAC,24040,,,,,1.14660654,44.8391462,Oui,,,10/07/2019|30/08/2019|||||,
FMAAQU033V50QR3B,22/06/2019,Promotion locale,Animations locales,Cirque,,Stages de Cirque,Ecole de Cirque - Komono Circus,PLN DES SPORTS ET DE LOISIRS GILBERT MOG,33115,LA TESTE-DE-BUCH,33529,+33 9 80 49 69 65,+33 6 51 07 08 39,,http://www.ecole-cirque.fr, -1.1163855,44.6194461,Oui,,,08/07/2019|23/08/2019|||||,Plein tarif|||
FMAAQU033V5056S0,04/07/2019,Promotion locale,Animations locales,Arts créatifs/Arts plastiques,,Stages de Mandarine Bleue,,,33240,SAINT GERVAIS,33067,,+33 6 52 76 94 77,bluemandarine@ymail.com,http://laetitiavenier.wix.com/ateliers, -0.4620960,45.0171181,Oui,,,08/07/2019|30/08/2019|||||,
FMAAQU024V50DE9G,24/05/2019,Promotion locale,Animation Jeune Public,Tennis,,STAGES DE TENNIS,,Rue des Izards,24000,PERIGUEUX,24322,+33 5 53 53 35 92,+33 6 81 22 05 12,pascal.vierge@orange.fr # cap.tennis@wanadoo.fr,,0.702876,45.189859,Oui,,,08/07/2019|08/08/2019|||||,"Plein tarif|80,00|80,00|La semaine."
FMAAQU033V50QB03,06/06/2019,Promotion locale,Loisir nature,Sport équestre,,Stages d'équitation / camps d'été,Centre Equestre,2 lieu dit Blasignon,33190,LA REOLE,33352,+33 5 56 61 19 85,+33 6 85 29 01 81,clubhippique.lareole@orange.fr,https://www.centreequestrelareole.com, -0.0274573,44.5946561,Oui,,,15/07/2019|19/07/2019||||| # 22/07/2019|24/07/2019||||| # 29/07/2019|02/08/2019||||| # 05/08/2019|09/08/2019||||| # 12/08/2019|16/08/2019||||| # 19/08/2019|22/08/2019|||||,"Plein tarif|55,00|65,00|la journée # Plein tarif|275,00|325,00|5 jours en demi-pension # Plein tarif|350,00|400,00|5 jours en pension complète"
FMAAQU024V50E3M2,12/07/2019,Promotion locale,Exposition # Foire ou salon # Marché,,,Stand caritatif : Monastère Ste Elizabeth,Eglise Notre-Dame,4 Rue des Faures,24100,BERGERAC,24037,,,,,0.483216,44.853904,Oui,,,05/08/2019|11/08/2019|||||,
FMAAQU040V50I14Q,21/05/2019,Promotion locale,Divertissement,,,Stand Up Paddle sur le courant   ,All Water,"plage sud, avenue de l'océan",40200,MIMIZAN,40184,,,,, -1.3002317,44.2057165,,,,07/08/2019|07/08/2019|09:30|10:30|||,"Plein tarif|25,00||"
FMAAQU040V50I14Z,21/05/2019,Promotion locale,Divertissement,,,Stand Up Paddle sur le courant ,All Water,"plage sud, avenue de l'océan",40200,MIMIZAN,40184,,,,, -1.3002317,44.2057165,,,,15/08/2019|15/08/2019|18:30|19:30|||,"Plein tarif|25,00||"
FMAAQU040V50I150,21/05/2019,Promotion locale,Divertissement,,,Stand Up Paddle sur le courant ,All Water,"plage sud, avenue de l'océan",40200,MIMIZAN,40184,,,,, -1.3002317,44.2057165,,,,01/08/2019|01/08/2019|18:30|19:30|||,"Plein tarif|25,00||"
FMAAQU040V50M5IQ,26/06/2019,Promotion locale,Animations locales,Sports nautiques,,Stand Up Paddle Yoga,Route du Bourg,Au bord du lac,40200,AUREILHAN,40019,,,,, -1.2041160,44.2188450,Non,,,05/08/2019|05/08/2019|10:00|11:30|||,
FMAAQU040V50M5IS,26/06/2019,Promotion locale,Animations locales,Sports nautiques,,Stand Up Paddle Yoga,Route du Bourg,Au bord du lac,40200,AUREILHAN,40019,,,,, -1.2041160,44.2188450,Non,,,12/08/2019|12/08/2019|10:00|11:30|||,
FMAAQU040V50M5IU,26/06/2019,Promotion locale,Animations locales,Sports nautiques,,Stand Up Paddle Yoga,Route du Bourg,Au bord du lac,40200,AUREILHAN,40019,,,,, -1.2041160,44.2188450,Non,,,19/08/2019|19/08/2019|10:00|11:30|||,
FMAAQU040V50M5IV,26/06/2019,Promotion locale,Animations locales,Sports nautiques,,Stand Up Paddle Yoga,Route du Bourg,Au bord du lac,40200,AUREILHAN,40019,,,,, -1.2041160,44.2188450,Non,,,02/08/2019|02/08/2019|10:00|11:30|||,
FMAAQU040V50M5IW,26/06/2019,Promotion locale,Animations locales,Sports nautiques,,Stand Up Paddle Yoga,Route du Bourg,Au bord du lac,40200,AUREILHAN,40019,,,,, -1.2041160,44.2188450,Non,,,09/08/2019|09/08/2019|10:00|11:30|||,
FMAAQU040V50M5IX,26/06/2019,Promotion locale,Animations locales,Sports nautiques,,Stand Up Paddle Yoga,Route du Bourg,Au bord du lac,40200,AUREILHAN,40019,,,,, -1.2041160,44.2188450,Non,,,16/08/2019|16/08/2019|10:00|11:30|||,
FMAAQU040V50M5IY,26/06/2019,Promotion locale,Animations locales,Sports nautiques,,Stand Up Paddle Yoga,Route du Bourg,Au bord du lac,40200,AUREILHAN,40019,,,,, -1.2041160,44.2188450,Non,,,23/08/2019|23/08/2019|10:00|11:30|||,
FMAAQU040V50M5J1,26/06/2019,Promotion locale,Animations locales,Sports nautiques,,Stand Up Paddle Yoga,Route du Bourg,Au bord du lac,40200,AUREILHAN,40019,,,,, -1.2041160,44.2188450,Non,,,07/08/2019|07/08/2019|18:00|19:30|||,
FMAAQU040V50M5J3,26/06/2019,Promotion locale,Animations locales,Sports nautiques,,Stand Up Paddle Yoga,Route du Bourg,Au bord du lac,40200,AUREILHAN,40019,,,,, -1.2041160,44.2188450,Non,,,14/08/2019|14/08/2019|18:00|19:30|||,
FMAAQU040V50M5J6,26/06/2019,Promotion locale,Animations locales,Sports nautiques,,Stand Up Paddle Yoga,Route du Bourg,Au bord du lac,40200,AUREILHAN,40019,,,,, -1.2041160,44.2188450,Non,,,21/08/2019|21/08/2019|18:00|19:30|||,
FMAAQU064V59B1YE,09/01/2019,Promotion locale,Exposition,Arts créatifs/Arts plastiques,,Street Art avec Gama,Office de Tourisme,Place Sainte-Foy,64160,MORLAAS,64405,+33 5 59 33 62 25,,,, -0.2627257,43.3450346,Oui,,,01/08/2019|31/08/2019|09:30|17:30|||,
FMAAQU040V50IK0G,22/05/2019,Promotion régionale,Animation Jeune Public # Animations locales,,,"Structure gonflable ""Parc Soleil""",Place Marsan,,40600,BISCARROSSE,40046,,,,, -1.1651962,44.3958798,Oui,,,06/08/2019|06/08/2019|11:00|19:00|||,"Gratuit|0,00|0,00|"
FMAAQU033V509S8I,28/06/2019,Promotion régionale,Visite,Gastronomie,,Sucré-Salé en Famille ou entre Amis,Port ostréicole,,33740,ARES,33011,+33 5 56 60 18 07,,info@ares-tourisme.com,, -1.1504071,44.7669301,Oui,,,01/08/2019|01/08/2019|10:00|12:30||| # 08/08/2019|08/08/2019|10:00|12:30||| # 15/08/2019|15/08/2019|10:00|12:30||| # 22/08/2019|22/08/2019|10:00|12:30||| # 29/08/2019|29/08/2019|10:30|13:00|||,
FMAAQU064V5A1GRT,17/06/2019,Promotion locale,Animation Jeune Public # Animation patrimoine # Animations locales,,,"Suivez le guide, balade théâtrale",,,64130,MAULEON-LICHARRE,64371,,,,, -0.887215,43.22341,Oui,,,08/08/2019|08/08/2019|19:00||||,
FMAAQU064V5A1GS6,17/06/2019,Promotion locale,Animation Jeune Public # Animation patrimoine # Animations locales,,,"Suivez le guide, balade théâtrale",,,64130,MAULEON-LICHARRE,64371,,,,, -0.887215,43.22341,Oui,,,09/08/2019|09/08/2019|19:00||||,
FMAAQU064V59ZMQ3,17/06/2019,Promotion locale,Animation patrimoine # Animations locales,,,"Suivez le guide, balade théâtrale",Château fort ,,64130,MAULEON-LICHARRE,64371,,,,, -0.887215,43.22341,Oui,,,02/08/2019|02/08/2019|19:00||||,
FMAAQU040V50LZ7K,05/06/2019,Promotion locale,Animation patrimoine # Animations locales # Visite,,,Suivez le kid!,La Halle,,40170,SAINT-JULIEN-EN-BORN,40266,,+33 6 87 78 57 18,paco@la-smalah.fr,, -1.2253,44.062181,Oui,,,06/08/2019|06/08/2019|19:00|21:00|||,
FMAAQU040V50LZ7M,05/06/2019,Promotion locale,Animation patrimoine # Animations locales # Visite,,,Suivez le kid!,La Halle,,40170,SAINT-JULIEN-EN-BORN,40266,,+33 6 87 78 57 18,paco@la-smalah.fr,, -1.2253,44.062181,Oui,,,13/08/2019|13/08/2019|19:00|21:00|||,
FMAAQU040V50LZ7N,05/06/2019,Promotion locale,Animation patrimoine # Animations locales # Visite,,,Suivez le kid!,La Halle,,40170,SAINT-JULIEN-EN-BORN,40266,,+33 6 87 78 57 18,paco@la-smalah.fr,, -1.2253,44.062181,Oui,,,20/08/2019|20/08/2019|19:00|21:00|||,
FMAAQU040V50LZ7O,05/06/2019,Promotion locale,Animation patrimoine # Animations locales # Visite,,,Suivez le kid!,La Halle,,40170,SAINT-JULIEN-EN-BORN,40266,,+33 6 87 78 57 18,paco@la-smalah.fr,, -1.2253,44.062181,Oui,,,27/08/2019|27/08/2019|19:00|21:00|||,
FMAAQU047V508447,21/06/2019,Promotion régionale,Compétition sportive,Sport équestre,,Summer Jump édition 2019,Centre équestre de Rogé,,47300,VILLENEUVE-SUR-LOT,47323,,+33 7 83 07 91 43,villeneuve.equitation@gmail.com,https://www.facebook.com/villeneuveequitation/,0.76482773,44.3996205,Oui,,,22/08/2019|25/08/2019|||||,Gratuit|||Entrée gratuite
FMAAQU047V50ABG8,04/06/2019,Promotion régionale,Divertissement,Danse,,Summer Zumba Party,Place des arcades,,47150,MONFLANQUIN,47175,,,,,0.76817844,44.5325627,Oui,,,25/08/2019|25/08/2019|11:00|12:00|||,Gratuit|||
FMAAQU024V50E1BF,06/07/2019,Promotion régionale,Théâtre # Visite,Historique,,Sur les pas des gabarriers...  Visite animée ! ,Office de Tourisme,Jardin public,24150,LALINDE,24223,+33 5 53 61 08 55,,,,0.73932160,44.8357082,Oui,,,13/08/2019|13/08/2019|21:30||||,
FMAAQU033FS00H56,18/07/2019,Promotion régionale,Visite,Nature # Randonnée,,Sur les rives de la Leyre,,,33380,BIGANOS,33051,+33 5 57 70 67 56,,info@tourisme-coeurdubassin.com,https://www.tourisme-coeurdubassin.com, -0.9766190,44.6421140,Oui,,,11/04/2019|11/04/2019|15:00|17:00||| # 18/04/2019|18/04/2019|15:00|17:00||| # 25/04/2019|25/04/2019|15:00|17:00||| # 02/05/2019|02/05/2019|15:00|17:00||| # 06/06/2019|06/06/2019|15:00|17:00||| # 13/06/2019|13/06/2019|15:00|17:00||| # 20/06/2019|20/06/2019|15:00|17:00||| # 27/06/2019|27/06/2019|15:00|17:00||| # 04/07/2019|04/07/2019|15:00|17:00||| # 11/07/2019|11/07/2019|15:00|17:00||| # 18/07/2019|18/07/2019|15:00|17:00||| # 25/07/2019|25/07/2019|15:00|17:00||| # 01/08/2019|01/08/2019|15:00|17:00||| # 08/08/2019|08/08/2019|15:00|17:00||| # 15/08/2019|15/08/2019|15:00|17:00||| # 22/08/2019|22/08/2019|15:00|17:00||| # 29/08/2019|29/08/2019|15:00|17:00||| # 05/09/2019|05/09/2019|15:00|17:00||| # 12/09/2019|12/09/2019|15:00|17:00||| # 19/09/2019|19/09/2019|15:00|17:00||| # 26/09/2019|26/09/2019|15:00|17:00||| # 24/10/2019|24/10/2019|15:00|17:00||| # 31/10/2019|31/10/2019|15:00|17:00|||,"Gratuit|||moins de 12 ans  # Plein tarif|7,50||tarif adulte"
FMAAQU033V508TYM,14/05/2019,Promotion régionale,Compétition sportive,Surf,,Surf : Festisurf,Lège,Plage du Grand Crohot,33970,LEGE-CAP-FERRET,33236,+33 5 57 70 40 14,,,http://www.surfincapferret.com # http://www.lege-capferret.com, -1.2346741,44.7978703,Oui,,,24/08/2019|24/08/2019|09:00|17:00|||,
FMAAQU033V50RI4Z,12/07/2019,Promotion locale,Loisir nature,Surf,,Surf : Inititiation/découverte avec l'Andade ,Office de Tourisme,Esplanade du Broustic,33510,ANDERNOS-LES-BAINS,33005,+33 5 56 82 02 95,+33 6 32 33 90 49,,https://www.ecoledesurfdubassin.com, -1.099633,44.743424,Oui,,,01/07/2019|31/08/2019|||||,"Plein tarif|35,00|35,00|La séance découverte "
FMAAQU033V50GYU3,14/05/2019,Promotion locale,Animations locales # Compétition sportive,Sports nautiques # Surf,,Surf : Preskil Jam Session,Lège,Grand Crohot,33950,LEGE-CAP-FERRET,33236,+33 5 57 70 40 14,,,http://www.lege-capferret.com # http://www.ville-lege-capferret.fr, -1.2335951,44.7975512,Oui,,,31/08/2019|31/08/2019|09:00|16:00|||,
FMAAQU040V50LI6G,10/04/2019,Promotion régionale,Compétition sportive,Surf,,Surf VISSLA Crevettes Tour N°4,Plage de la Lette Blanche,,40560,VIELLE-SAINT-GIRONS,40326,,,,https://www.surfinglandes.com/, -1.3083685,43.9552842,Non,,,31/08/2019|01/09/2019|||||,
FMAAQU024V50D9ST,12/03/2019,Promotion locale,Exposition,Peinture,,Sylvie Marcillaud,Office de Tourisme ,Rue du Château,24800,SAINT-JEAN-DE-COLE,24425,+33 5 53 62 57 94 # +33 5 53 62 14 15,,sylvie.marcillaud@orange.fr,,0.838435,45.420682,Oui,,,05/08/2019|18/08/2019|10:00|18:00|||,
FMAAQU033V50M2YW,24/05/2019,Promotion régionale,Animations locales,Gastronomie,,Tablées nocturnes ,,Base de loisirs,33190,FONTET,33170,,+33 6 18 47 36 58,lepetitfontesien@gmail.com,http://www.fontet.fr, -0.0227354,44.5611369,,,,25/07/2019|25/07/2019|18:30|23:30||| # 08/08/2019|08/08/2019|18:30|23:30||| # 22/08/2019|22/08/2019|18:30|23:30|||,Plein tarif|||repas
FMAAQU033V50M28D,27/06/2019,Promotion locale,Animations locales # Marché,Gastronomie # Musique de variété,,Tablées nocturnes – «La Pelouse » bords rivière,Mairie,,33350,CASTILLON-LA-BATAILLE,33108,,+33 5 57 40 00 06,,, -0.0430079,44.852067,Oui,,,16/07/2019|16/07/2019|19:00|00:00||| # 06/08/2019|06/08/2019|19:00|00:00||| # 13/08/2019|13/08/2019|19:00|00:00|||,
FMAAQU047V508BN9,05/07/2019,Promotion régionale,Animations locales,Gastronomie # Musique contemporaine,,Tables gourmandes ,,,47410,LAUZUN,47142,+33 5 53 20 10 07,,,,0.46040277,44.6296869,,,,31/08/2019|31/08/2019|19:00||||,
FMAAQU047V505ST7,05/07/2019,Promotion régionale,Animations locales,Gastronomie # Musique contemporaine,,Tables gourmandes  ,,,47410,LAUZUN,47142,+33 5 53 20 10 07,,,,0.46040277,44.6296869,,,,24/08/2019|24/08/2019|19:00||||,
FMAAQU047V505STA,05/07/2019,Promotion régionale,Animations locales,Gastronomie # Musique contemporaine,,Tables gourmandes  ,,,47410,LAUZUN,47142,+33 5 53 20 10 07,,,,0.46040277,44.6296869,Oui,,,17/08/2019|17/08/2019|19:00||||,
FMAAQU047V505STF,05/07/2019,Promotion régionale,Animations locales,Gastronomie # Musique contemporaine,,Tables gourmandes  ,,,47410,LAUZUN,47142,+33 5 53 20 10 07,,,,0.46040277,44.6296869,,,,03/08/2019|03/08/2019|19:00||||,
FMAAQU033V50HMNW,19/07/2019,Promotion régionale,Exposition,Arts créatifs/Arts plastiques,,Takako Saito expose au CAPC Bordeaux,CAPC Musée d'art contemporain,"7, rue Ferrère",33000,BORDEAUX,33063,+33 5 56 00 81 50,,capc@mairie-bordeaux.fr,http://www.capc-bordeaux.fr/programme/takako-saito, -0.5722075,44.8482733,Oui,,,08/03/2018|22/09/2019|11:00|18:00|||Lundi,"Gratuit|||1er dimanche du mois sauf en juillet et août # Gratuit|||moins de 18 ans # Gratuit|||avec le Bordeaux Métropole Citypass # Plein tarif|5,00|7,00| # Tarif réduit|3,00|4,00|"
FMAAQU064V59TGDL,28/03/2019,Promotion locale,Animations locales,,,Talo ta Xingar,Quartier Basoita,,64240,MENDIONDE,64377,,,,, -1.2982910,43.3399910,Non,,,03/08/2019|03/08/2019|19:00||||,
FMAAQU040V50MB7R,13/07/2019,Promotion locale,Atelier/Stage/Concours,Littérature,,Tapis de lecture,Centre de Séminaires,Rue de la Bastide,40660,MOLIETS-ET-MAA,40187,,,,, -1.3865298,43.8492068,Oui,,,04/08/2019|04/08/2019|10:00|11:00|||,Gratuit|||
FMAAQU040V50MB7T,13/07/2019,Promotion locale,Atelier/Stage/Concours,Littérature,,Tapis de lecture,Centre de Séminaires,Rue de la Bastide,40660,MOLIETS-ET-MAA,40187,,,,, -1.3865298,43.8492068,Oui,,,11/08/2019|11/08/2019|10:00|11:00|||,Gratuit|||
FMAAQU040V50MBN1,13/07/2019,Promotion locale,Atelier/Stage/Concours,Littérature,,Tapis de lecture,Centre de Séminaires,Rue de la Bastide,40660,MOLIETS-ET-MAA,40187,,,,, -1.3865298,43.8492068,Oui,,,18/08/2019|18/08/2019|10:00|11:00|||,Gratuit|||
FMAAQU040V50MBN2,13/07/2019,Promotion locale,Atelier/Stage/Concours,Littérature,,Tapis de lecture,Centre de Séminaires,Rue de la Bastide,40660,MOLIETS-ET-MAA,40187,,,,, -1.3865298,43.8492068,Oui,,,25/08/2019|25/08/2019|10:00|11:00|||,Gratuit|||
FMAAQU047V50CEHM,20/03/2019,Promotion régionale,Animations locales,Pêche,,Team Crazy Carpe - Manche Carpe Toy,,Lac du Touret,47130,SAINT-LAURENT,47249,+33 5 53 68 25 00,,,,0.4040630,44.2331590,Non,,,04/08/2019|04/08/2019|08:30||||,
FMAAQU047V50CEHT,14/05/2019,Promotion régionale,Animations locales,Pêche,,Team Crazy Carpe - Trophée Eychenne,,Lac du Touret,47130,SAINT-LAURENT,47249,+33 5 53 68 25 00 ,,,,0.4040630,44.2331590,Non,,,31/08/2019|01/09/2019|||||,
