Département,Budget,Type nomenclature,Exercice,Type fichier,Date vote,Dépense/Recette,Investissement/Fonctionnement,Réel/Ordre id/Ordre diff,Chapitre,Sous-chapitre,Opération,Article,Rubrique fonctionnelle,Libellé,Code devise,Montant,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C011,,,A6236,R28     ,Catalogues et imprimés et publications,E,500,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C011,,,A6231,R928    ,Annonces et insertions,E,-5000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C011,,,A6231,R023    ,Annonces et insertions,E,-16012.32,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C011,,,A6231,R0202   ,Annonces et insertions,E,-2843.76,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C011,,,A6228,R28     ,Diverses rémunérations d intermédiaires et honoraires,E,-1500,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C011,,,A6228,R221    ,Diverses rémunérations d intermédiaires et honoraires,E,100000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C011,,,A6227,R0202   ,Frais d actes et de contentieux,E,-1500,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C011,,,A62268 ,R928    ,Autres honoraires. conseils....,E,-25000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C011,,,A62268 ,R61     ,Autres honoraires. conseils....,E,-20998.24,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C011,,,A62268 ,R58     ,Autres honoraires. conseils....,E,9600,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C011,,,A62268 ,R52     ,Autres honoraires. conseils....,E,20000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C011,,,A62268 ,R51     ,Autres honoraires. conseils....,E,2000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C011,,,A62268 ,R48     ,Autres honoraires. conseils....,E,-13000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C011,,,A62268 ,R315    ,Autres honoraires. conseils....,E,-1418,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C011,,,A62268 ,R311    ,Autres honoraires. conseils....,E,-10612,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C011,,,A62268 ,R30     ,Autres honoraires. conseils....,E,-7000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C011,,,A62268 ,R221    ,Autres honoraires. conseils....,E,-42622.79,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C011,,,A62268 ,R041    ,Autres honoraires. conseils....,E,20000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C011,,,A62268 ,R0202   ,Autres honoraires. conseils....,E,-30049,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C011,,,A62261,R42     ,Honoraires médicaux et paramédicaux,E,2130,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C011,,,A62261,R41     ,Honoraires médicaux et paramédicaux,E,-11578.69,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C011,,,A6188,R58     ,Autres frais divers,E,-40055,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C011,,,A6188,R311    ,Autres frais divers,E,-2000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C011,,,A6188,R048    ,Autres frais divers,E,-14225,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C011,,,A6188,R023    ,Autres frais divers,E,-32473.28,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C011,,,A6188,R0202   ,Autres frais divers,E,-6982.59,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C011,,,A6185,R0202   ,Frais de colloques et de séminaires,E,10000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C011,,,A6184,R28     ,Versement à des organismes de formation,E,400,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C011,,,A6184,R0202   ,Versement à des organismes de formation,E,-95,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C011,,,A6182,R928    ,Documentation générale et technique,E,-2400,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C011,,,A617,R93     ,Etudes et recherches,E,-25000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C011,,,A617,R928    ,Etudes et recherches,E,-292.08,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C011,,,A617,R72     ,Etudes et recherches,E,-150000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C011,,,A617,R71     ,Etudes et recherches,E,-21010.6,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C011,,,A617,R61     ,Etudes et recherches,E,-30067.3,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C011,,,A617,R53     ,Etudes et recherches,E,-70000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C011,,,A617,R311    ,Etudes et recherches,E,-1000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C011,,,A617,R0202   ,Etudes et recherches,E,-10548,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C011,,,A6156,R221    ,Maintenance,E,-30000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C011,,,A6156,R0202   ,Maintenance,E,-49007.92,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C011,,,A61558,R94     ,Entretien et réparations sur autres biens mobiliers,E,20000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C011,,,A61558,R738    ,Entretien et réparations sur autres biens mobiliers,E,-5302.11,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C011,,,A615221,R50     ,Bâtiments publics,E,800000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C011,,,A615221,R0202   ,Bâtiments publics,E,-236.94,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
C001,B00,M52,2017,D2,09/11/2017,D,F,OR,C011,,,A61521,R738    ,Entretien et réparations sur terrains,E,18614.08,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
