Département,Budget,Type nomenclature,Exercice,Type fichier,Date vote,Dépense/Recette,Investissement/Fonctionnement,Réel/Ordre id/Ordre diff,Chapitre,Sous-chapitre,Opération,Article,Rubrique fonctionnelle,Libellé,Code devise,Montant,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C011,,,A6227,R53     ,Frais d actes et de contentieux,E,-6000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C011,,,A6227,R41     ,Frais d actes et de contentieux,E,-8000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C011,,,A6227,R0202   ,Frais d actes et de contentieux,E,5000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C011,,,A62268 ,R94     ,Autres honoraires. conseils....,E,-10907,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C011,,,A62268 ,R93     ,Autres honoraires. conseils....,E,-19586,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C011,,,A62268 ,R928    ,Autres honoraires. conseils....,E,-10000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C011,,,A62268 ,R74     ,Autres honoraires. conseils....,E,-49000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C011,,,A62268 ,R738    ,Autres honoraires. conseils....,E,37000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C011,,,A62268 ,R731    ,Autres honoraires. conseils....,E,-15865.14,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C011,,,A62268 ,R72     ,Autres honoraires. conseils....,E,-143989.6,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C011,,,A62268 ,R68     ,Autres honoraires. conseils....,E,-6061.14,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C011,,,A62268 ,R61     ,Autres honoraires. conseils....,E,-69733.69,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C011,,,A62268 ,R58     ,Autres honoraires. conseils....,E,-151000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C011,,,A62268 ,R42     ,Autres honoraires. conseils....,E,-281.82,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C011,,,A62268 ,R41     ,Autres honoraires. conseils....,E,2000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C011,,,A62268 ,R33     ,Autres honoraires. conseils....,E,-195.26,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C011,,,A62268 ,R32     ,Autres honoraires. conseils....,E,-4444,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C011,,,A62268 ,R311    ,Autres honoraires. conseils....,E,45000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C011,,,A62268 ,R30     ,Autres honoraires. conseils....,E,2500,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C011,,,A62268 ,R221    ,Autres honoraires. conseils....,E,-90000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C011,,,A62268 ,R048    ,Autres honoraires. conseils....,E,-1557,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C011,,,A62268 ,R041    ,Autres honoraires. conseils....,E,-44000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C011,,,A62268 ,R0202   ,Autres honoraires. conseils....,E,110237.17,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C011,,,A62261,R42     ,Honoraires médicaux et paramédicaux,E,-9400,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C011,,,A62261,R0202   ,Honoraires médicaux et paramédicaux,E,-200,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C011,,,A6225,R0202   ,Indemnités au comptable et aux régisseurs,E,-9800,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C011,,,A6188,R738    ,Autres frais divers,E,-29143.16,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C011,,,A6188,R731    ,Autres frais divers,E,-60000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C011,,,A6188,R71     ,Autres frais divers,E,-48318.1,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C011,,,A6188,R311    ,Autres frais divers,E,-18203,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C011,,,A6188,R048    ,Autres frais divers,E,-8620,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C011,,,A6188,R041    ,Autres frais divers,E,-34500,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C011,,,A6188,R023    ,Autres frais divers,E,-395000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C011,,,A6188,R0202   ,Autres frais divers,E,-13000.59,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C011,,,A6185,R80     ,Frais de colloques et de séminaires,E,-2004.96,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C011,,,A6185,R738    ,Frais de colloques et de séminaires,E,-500,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C011,,,A6185,R731    ,Frais de colloques et de séminaires,E,-2975,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C011,,,A6184,R53     ,Versement à des organismes de formation,E,-5000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C011,,,A6184,R51     ,Versement à des organismes de formation,E,-187454,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C011,,,A6184,R0202   ,Versement à des organismes de formation,E,27244,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C011,,,A6183,R311    ,Frais de formation (personnel extérieur à la collectivité),E,-14650.26,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C011,,,A617,R93     ,Etudes et recherches,E,-176502.92,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C011,,,A617,R928    ,Etudes et recherches,E,45850,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C011,,,A617,R80     ,Etudes et recherches,E,3103,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
C001,B00,M52,2009,D2,23/10/2009,D,F,OR,C011,,,A617,R738    ,Etudes et recherches,E,-103430,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
