Id,DATE_DERNIERE_MAJ,TYPE,NOM_OFFRE,PORTE_ESCALIER,BATIMENT_RESIDENCE,RUE,LIEUDIT_BP,CODE_POSTAL,COMMUNE,COMMUNE_INSEE,TEL,TEL_MOB,SITE_WEB,LONGITUDE,LATITUDE,GEOLOC_MANUELLE,INFOS_COMPLEMENTAIRES_1,INFOS_COMPLEMENTAIRES_2,INFOS_COMPLEMENTAIRES_3,LABEL_TOURISME_HANDICAP,MARQUES_LABELS,OUVERTURE,TARIFS,VISITE_CONDITIONS_IND,VISITE_LANGUES_PARLEES,EQUIPEMENTS,SERVICES
"PCUAQU064FS0004P","21/05/2015","Musée","Musée du Béret ","","","Place St Roch","","64800","NAY","64417","+33 5 59 61 91 70","","www.museeduberet.com"," -0.2611903","43.1833975","","
Site industriel","","Musée privé","","","01/04/2015|31/10/2015||||| # 01/11/2015|30/11/2015|14:00|18:00||| # 01/01/2015|31/03/2015|14:00|18:00||| # 01/12/2015|31/12/2015|||||","Plein tarif|4,50|4,50| # Gratuit|0,00|0,00|- de 12 ans  # Tarif groupe|3,50|3,50|","Visite guidée uniquement sur rendez-vous # Visite libre","Anglais # Espagnol # Français # Portugais","Salle de projection","Boutique"
"PCUAQU064FS0007V","07/05/2015","Musée","Musée du Château d'Arcangues","","","Le bourg","","64200","ARCANGUES","64038","+33 5 59 43 04 88","+33 6 22 67 19 27","www.chateaudarcangues.com "," -1.5169708","43.4360115","Oui","
Château # Maison et bâtiment","Parc","Musée privé","","","13/10/2015|22/12/2015|09:30|12:30|14:00|17:00|Lundi","Plein tarif|8,00|8,00| # Tarif groupe|6,00|6,00|à partir de 10 personnes","Visite guidée","Anglais # Français","","Boutique"
"PCUAQU033FS0001J","02/01/2015","Musée","Musée du Cheval","Château Lanessan
","","","","33460","CUSSAC-FORT-MEDOC","33146","+33 5 56 58 94 80","","www.lanessan.com"," -0.730296","45.112182","Oui","
","","Musée privé","Handicap auditif # Handicap mental # Handicap visuel","","02/01/2015|23/12/2015|09:00|12:00|14:00|18:00|","Plein tarif|8,00|8,00| # Tarif groupe|7,00|7,00|pour les groupes de 20 à 40 personnes # Tarif enfant|2,00|2,00|de 13 à 17 ans # Tarif réduit|4,80|4,80|pour les étudiants et les demandeurs d'emploi # Gratuit|||pour les enfants de moins de 13 ans","Visite guidée # Visite guidée uniquement sur rendez-vous","Anglais # Espagnol","Aire de pique-nique","Boutique"
"PCUAQU024FS0004V","17/04/2015","Musée","Musée du Chocolat Bovetti","","","","ZA du Moulin Rouge","24120","TERRASSON-LAVILLEDIEU","24547","+33 5 53 51 57 36","","www.bovetti.com","1.32196394","45.1271079","Oui","
","","","Handicap auditif # Handicap mental # Handicap moteur # Handicap visuel","","01/01/2015|31/12/2015|||||","Plein tarif|3,80|3,80| # Tarif enfant|3,10|3,10|Enfants de moins de 12 ans (visite et moulage) # Tarif groupe|2,50|2,50|A partir de 20 personnes adultes","","Allemand # Anglais # Espagnol # Italien # Néerlandais","Salle de projection","Boutique"
"PCUAQU024FS0006I","12/05/2015","Musée","Musée du Costume Périgourdin - Tocane-Saint-Apre","""Hôtel Paradol""
","","","","24350","TOCANE-SAINT-APRE","24553","+33 5 53 90 82 27","","http://memoiredesgreniers.free.fr/","0.4958439","45.2567032","","
Maison et bâtimentArts et traditions populaires","","Musée privé","","","01/06/2015|30/09/2015|||14:30|18:30|Lundi","Plein tarif|4,00|4,00| # Tarif enfant|2,00|2,00|","Visite guidée","Français","",""
"PCUAQU047FS000CL","17/02/2015","Musée","Musée du fer à repasser","","","","Au Bourg","47120","SOUMENSAC","47303","","+33 6 81 70 45 05","","0.326784","44.6899076","Oui","
","","Musée privé","","","01/07/2015|31/08/2015|||||","Plein tarif|4,00|6,00|","Visite guidée # Visite libre","Français","","Boutique"
"PCUAQU047FS0000T","11/02/2015","Musée","Musée du Foie Gras - Ferme de Souleilles","","","","Souleilles","47140","FRESPECH","47105","+33 5 53 41 23 24","","www.souleilles-foiegras.com","0.8434140","44.3322760","","
Arts et traditions populaires # Gastronomie","","Musée privé","","Sourire du Lot-et-Garonne","02/01/2015|31/12/2015||||| # 01/07/2015|31/08/2015|||||","Plein tarif|5,00|5,00| # Gratuit|0,00|0,00|pour les enfants de moins de 12 ans # Tarif groupe|3,00|3,00|Groupe à partir de 10 personnes ","Visite guidée uniquement sur rendez-vous # Visite libre","Anglais # Français # Occitan","Aire de pique-nique","Borne interactive # Boutique # Espace jeux"
"PCUAQU047FS00016","04/05/2015","Musée","Musée du Liège et du Bouchon","","","Rue du Puits Saint-Côme","","47170","MEZIN","47167","+33 5 53 65 68 16","","www.ville-mezin.fr # http://musee-liege-mezin.over-blog.com","0.25618314","44.0563355","Oui","
","","","Handicap auditif # Handicap mental # Handicap moteur","Musée de France # Sourire du Lot-et-Garonne","","","Visite guidée # Visite guidée uniquement sur rendez-vous # Visite libre uniquement sur rendez-vous","Anglais # Espagnol # Français","Salle de projection","Boutique"
"PCUAQU024FS000UT","10/05/2015","Musée","Musée du Pastel de Saint-Aulaye","","","Rue du Docteur Lacroix","","24410","SAINT-AULAYE","24376","+33 5 53 90 81 33","","www.saint-aulaye.com","0.1385273","45.2037293","Oui","
","","","","","","","Visite libre uniquement sur rendez-vous","Français","","Borne interactive # Boutique"
"PCUAQU064FS00049","21/05/2015","Musée","Musée du Patrimoine des Pères de Bétharram","Sanctuaires de Bétharram
","","1 Place Saint Michel ","","64800","LESTELLE-BETHARRAM","64339","","+33 6 43 25 48 04","www.betharram.fr"," -0.2077386","43.1241473","Oui","
Calvaire et enclos paroissiaux # Chapelle # Eglise # Maison et bâtiment # Pont","","Musée privé","","","01/01/2015|31/12/2015|||||","Participation libre|0,00|0,00|Participation libre","Visite guidée uniquement sur rendez-vous # Visite libre","Allemand # Anglais # Espagnol # Français # Italien # Néerlandais # Portugais","","Boutique"
"PCUAQU024FS0004Q","05/03/2015","Musée","Musée du patrimoine en miniatures Saint-Privat-des-Prés","","","","Le bourg","24410","SAINT-PRIVAT-DES-PRES","24490","+33 5 53 91 22 87","","www.saintprivatdespres.fr/fr/information/34636/musee-patrimoine-miniature","0.2149410","45.2256829","Oui","
","","","","","01/07/2015|31/08/2015|15:00|||18:00|Lundi","Plein tarif|2,50|2,50| # Tarif enfant|1,00|1,00| # Tarif groupe|2,00|2,00|+ de 10 personnes","Visite libre uniquement sur rendez-vous","Français","",""
"PCUAQU04001VH8E9","02/01/2015","Musée","Musée du Paysan au Chai de Soube","58 route de Mont de Marsan
","","","Soube","40240","SAINT-JUSTIN","40267","+33 5 58 44 83 88","+33 6 24 35 29 44","www.chaidesoube.com"," -0.2427721","43.9785615","Oui","
","","Musée privé","","","01/01/2015|31/12/2015|08:00|12:00|14:00|19:00|","Gratuit|||","Visite libre","","",""
"PCUAQU040V504BH3","07/04/2015","Musée","Musée du Paysan Gascon","La Plaine - RD 143
","","","","32240","Toujouse","40192","+33 5 62 09 18 11","+33 6 78 79 31 36",""," -0.1786150","43.832465","Oui","
","","","","","01/03/2015|30/04/2015|||||Dimanche matin - Jeudi matin - Lundi - Mardi matin - Mercredi matin - Samedi matin - Vendredi matin # 01/05/2015|30/06/2015|||||Dimanche matin - Jeudi matin - Lundi - Mardi matin - Mercredi matin - Samedi matin - Vendredi matin # 01/07/2015|31/08/2015|||||Dimanche matin - Jeudi matin - Lundi - Mardi matin - Mercredi matin - Samedi matin - Vendredi matin # 01/11/2015|30/11/2015|||||Dimanche matin - Jeudi matin - Lundi - Mardi matin - Mercredi matin - Samedi matin - Vendredi matin","Tarif enfant|3,50||+ de 6 ans # Plein tarif|5,50|| # Gratuit|0,00|0,00|- de 6 ans # Tarif réduit|4,50||Tarif basse saison et groupes # Tarif réduit|2,90||Tarif enfant en groupe","Visite guidée # Visite libre","Français","",""
"PCUAQU033FS0001Q","11/02/2015","Musée","Musée du Phare de Cordouan & des Phares et Balises","2 allée du Sémaphore
","Pointe de Grave","","","33123","LE VERDON-SUR-MER","33544","+33 5 56 09 00 25","","www.asso-cordouan.fr"," -1.064967","45.550423","Oui","
","","Musée privé","","","10/04/2015|16/11/2015|||||","Plein tarif|3,00|3,00| # Tarif enfant|2,00|2,00| # Tarif groupe|2,00|2,00|10 personnes minimum # Gratuit|||pour les adhérents de l'Association et les enfants de moins de 6 ans","Visite guidée uniquement sur rendez-vous # Visite libre","Anglais # Russe","Aire de pique-nique # Salle de projection","Boutique"
"PCUAQU047FS0000U","11/02/2015","Musée","Musée du Pruneau","","","","Domaine de Gabach","47320","LAFITTE-SUR-LOT","47127","+33 5 53 84 00 69","","www.musee-du-pruneau.com","0.45031070","44.3819683","Oui","
","","Musée privé","","Sourire du Lot-et-Garonne","01/01/2015|31/12/2015|||||","","Visite guidée uniquement sur rendez-vous # Visite libre","Anglais # Espagnol # Français # Portugais","Aire de pique-nique # Bar cafétéria salon de thé # Salle de projection","Boutique"
"PCUAQU033FS00072","18/05/2015","Musée","Musée du Souvenir des Anciens Combattants","Maison du Combattant
","2 rue des Tilleuls","","","33121","CARCANS","33097","+33 5 56 03 30 96","+33 6 88 05 23 93","www.carcans.fr"," -1.051402","45.077544","Oui","
","","Musée privé","","","01/01/2015|31/12/2015|||||","Gratuit|||","Visite guidée uniquement sur rendez-vous # Visite libre # Visite libre uniquement sur rendez-vous","","",""
"PCUAQU024FS00031","12/02/2015","Musée","Musée du Tabac","","Maison Peyrarède","Place du Feu","","24100","BERGERAC","24037","+33 5 53 63 04 13","","www.la-cab.fr/culture-loisirs/mus%C3%A9es","0.483625","44.849736","Oui","
","","","","Musée de France","01/06/2015|30/09/2015|10:00|13:00|14:00|18:00| # 01/04/2015|31/05/2015|10:00|12:00|14:00|18:00|Lundi # 01/10/2015|31/03/2016|10:00|12:00|14:00|18:00|Dimanche - Lundi","Plein tarif|4,00|4,00| # Gratuit|||Enfants # Tarif réduit|2,50|2,50|Groupes # Gratuit|||Etudiants","Visite guidée uniquement sur rendez-vous # Visite libre","","Auditorium",""
"PCUAQU047FS000C0","06/02/2015","Musée","Musée du Verre","","","Avenue de la Verrerie","","47230","VIANNE","47318","","+33 6 71 91 61 47","","0.31513810","44.1956360","Oui","
","","Musée privé","","","","","","","","Boutique"
"PCUAQU047FS0007S","02/01/2015","Musée","Musée du Vêtement Ancien et de la grimace","","","Grand'rue","","47600","MONCRABEAU","47174","","+33 6 82 41 11 26 # +33 6 86 06 88 08","www.mhad.fr","0.3713290","44.0338210","","
","Jardin botanique","Musée privé","","","01/07/2015|15/09/2015|16:00|18:00|||","Gratuit|||","Visite guidée # Visite guidée uniquement sur rendez-vous # Visite libre","","Aire de pique-nique","Point wifi"
"PCUAQU033FS00008","03/02/2015","Musée","Musée du Vin et de la Vigne","Château Lagueloup
","","","","33640","PORTETS","33334","+33 5 56 67 13 90","","www.chateaulagueloup.com"," -0.422628","44.697626","Oui","
","","Musée privé","","","01/06/2015|15/09/2015|10:00|12:00|14:00|18:00|","Plein tarif|5,00|5,00|Individuels # Tarif groupe|6,00|6,00|Minimum 10 personnes # Gratuit|||pour les moins de 12 ans","Visite guidée # Visite guidée uniquement sur rendez-vous","Allemand # Anglais # Espagnol","Aire de pique-nique",""
"PCUAQU024FS000CG","26/05/2015","Musée","Musée du Vin et de la Vigne Chai de Lardimalie","","","","","24330","SAINT-PIERRE-DE-CHIGNAC","24484","+33 5 53 35 44 96","","www.chaidelardimalie.com","0.86671683","45.1362460","Oui","
","","Musée privé","Handicap auditif # Handicap mental # Handicap moteur","","15/04/2015|30/04/2015|||15:00|18:00| # 01/05/2015|30/06/2015|||15:00|18:00| # 01/07/2015|31/08/2015|10:00|12:00|14:30|18:00| # 01/09/2015|30/09/2015|||15:00|18:00| # 01/10/2015|15/11/2015|||15:00|18:00|","Plein tarif|6,00|6,00|à partir de 13 ans # Tarif enfant|5,00|5,00|de 6 à 12 ans # Tarif famille nombreuse|5,00|5,00|à partir de 5 personnes # Tarif groupe|5,00|5,00|à partir de 20 personnes. # Gratuit||0,00|Enfants jusqu'à 5 ans","Visite guidée # Visite libre","Anglais # Français","","Boutique"
"PCUAQU033FS000Q1","05/05/2015","Musée","Musée du Vin et du Négoce","41 rue Borie
","","","","33000","BORDEAUX","33063","+33 5 56 90 19 13","","www.museeduvinbordeaux.com"," -0.5695002","44.8545425","","
","","Musée privé","","Vignobles et découvertes","02/01/2015|31/12/2015|10:00|||18:00|","Plein tarif|10,00|| # Tarif réduit|5,00|| # Gratuit|||jusqu'à 12 ans","Visite guidée uniquement sur rendez-vous # Visite libre","Anglais # Français","","Boutique"
"PCUAQU024FS00036","21/05/2015","Musée","Musée Fernand Desmoulin","","","Boulevard Charlemagne","","24310","BRANTOME","24064","+33 5 47 45 30 12","","www.ville-brantome.fr","0.64684614","45.3641716","Oui","
","","","","","01/01/2015|15/02/2015|||||Dimanche - Jeudi - Lundi - Mardi - Mercredi - Samedi - Vendredi # 16/02/2015|31/03/2015|10:00|13:00|14:00|17:00|Lundi - Mardi # 01/04/2015|31/05/2015|10:00|13:00|14:00|18:00| # 01/06/2015|30/06/2015|10:00||18:00|| # 01/07/2015|31/08/2015|10:00||19:00|| # 01/09/2015|30/09/2015|10:00||18:00|| # 01/10/2015|11/10/2015|10:00|13:00|14:00|18:00| # 12/10/2015|31/12/2015|10:00|13:00|14:00|17:00|Lundi - Mardi","Plein tarif|5,00|5,00| # Gratuit|||Jusqu'à 12 ans","Visite guidée uniquement sur rendez-vous # Visite libre","Français","","Boutique"
"PCUAQU024FS0004F","12/05/2015","Musée","Musée Gallo-Romain - Petit-Bersac","","","","Le Bourg","24600","PETIT-BERSAC","24323","+33 5 53 90 08 61 # +33 5 53 91 28 06 # +33 5 53 90 17 45","","","0.2316480","45.2886480","","
Maison et bâtiment","","Musée privé","","","01/07/2015|31/08/2015|||14:30|18:00|","","Visite libre","","",""
"PCUAQU064FS000O5","11/02/2015","Musée","Musée gallo-romain de Claracq","","","Rue du château","","64330","CLARACQ","64190","+33 9 67 13 86 69","+33 6 18 51 59 04","www.musee-claracq.com"," -0.3032740","43.5141890","","
","","","Handicap auditif # Handicap mental # Handicap moteur # Handicap visuel","","01/05/2015|30/06/2015|||14:00|18:00|Dimanche - Lundi # 01/07/2015|31/08/2015|10:00|12:30|14:00|19:00| # 01/09/2015|31/10/2015|||14:00|18:00|Dimanche - Lundi","Plein tarif|3,00|| # Tarif groupe|2,00|| # Gratuit|0,00||enfants de moins de 6 ans # Tarif enfant|6,50||visite + atelier jeune public","Visite guidée","","",""
"PCUAQU033FS0001A","07/04/2015","Musée","Musée Georges de Sonneville","3 rue de Chartrèze
","","","","33170","GRADIGNAN","33192","+33 5 56 75 34 28","","www.ville-gradignan.fr"," -0.6200697","44.7651591","Oui","
","","Musée privé","","","02/01/2015|31/12/2015|||||","Gratuit|||","Visite guidée uniquement sur rendez-vous # Visite libre # Visite libre uniquement sur rendez-vous","Anglais # Français","Aire de pique-nique",""
"PCUAQU04001G8P0T","27/01/2015","Musée","Musée Georgette Dupouy","","Ilot central","Place du Présidial","","40100","DAX","40088","+33 5 58 56 04 34","","http://ass.gdupouy.free.fr "," -1.052342","43.709765","Oui","
","","Musée privé","","","01/01/2015|31/12/2015|||14:00|18:00|","Plein tarif|2,50|| # Gratuit|||Dimanche et jours fériés","","Français","",""
"PCUAQU047FS00018","02/01/2015","Musée","Musée Gertrude Schoen","","","Place de la Halle","","47340","LAROQUE-TIMBAUT","47138","+33 5 53 95 72 06","","","0.7608124","44.2828370","","
","","Musée privé","","Pays d'Art et d'Histoire","","","Visite guidée uniquement sur rendez-vous # Visite libre uniquement sur rendez-vous","Français","",""
"PCUAQU033FS0001N","03/02/2015","Musée","Musée hippomobile ""Au Temps des Calèches""","Château de la Citadelle 
","","","","33710","BOURG","33067","+33 5 57 68 23 57 # +33 5 57 68 31 76","","www.tourisme.bourg-en-gironde.fr"," -0.561676","45.0396275","Oui","
","","","","Musée de France","01/03/2015|31/05/2015|10:00|13:00|14:00|19:00| # 01/06/2015|30/09/2015|10:00|13:00|14:00|19:00| # 01/10/2015|31/10/2015|10:00|13:00|14:00|19:00|","Plein tarif|5,00|5,00| # Tarif enfant|1,50|1,50|De 10 à 15 ans.","Visite guidée","Français","Aire de pique-nique","Boutique"
"PCUAQU064FS0000E","02/01/2015","Musée","Musée Historique de Biarritz","","","Rue Broquedis","Saint Andrews","64200","BIARRITZ","64122","+33 5 5 59 24 86 28","","www.musee-histo-biarritz.monsite.wanadoo.fr # www.facebook.com/musee.biarritz"," -1.5621882","43.4815581","Oui","
Eglise","Jardin d'agrément","Musée privé","","","02/01/2015|31/01/2015|||||Dimanche - Lundi # 17/02/2015|30/06/2015|||||Dimanche - Lundi # 01/07/2015|31/08/2015|||||Dimanche - Lundi # 01/09/2015|31/12/2015|||||Dimanche - Lundi","Plein tarif|4,00|4,00|à partir de 10ans # Tarif réduit|2,00|2,00|tarif étudiant, chômeur # Tarif groupe|3,00|3,00|à partir de 10 personnes # Gratuit|||pour les moins de 10 ans","Visite guidée uniquement sur rendez-vous # Visite libre","Français","Salle de projection","Boutique"
"PCUAQU064FS000KB","02/01/2015","Musée","Musée historique du Biarritz Olympique","","Parc des sports d'Aguiléra","11 avenue Henri Haget","","64200","BIARRITZ","64122","+33 5 47 64 61 17","","http:\\musee-historique-biarritz-olympique.fr"," -1.5394315","43.4812194","","
","","Musée privé","","","","","Visite guidée uniquement sur rendez-vous # Visite libre","Espagnol # Français","Salle de projection",""
"PCUAQU064FS0004S","07/05/2015","Musée","Musée Jeanne d’Albret ","","Maison de Jeanne d’Albret","37 rue Bourg Vieux ","","64300","ORTHEZ","64430","+33 5 59 69 14 03","","www.museejeannedalbret.com"," -0.7748687","43.4884706","Oui","
","","","","","02/01/2015|10/01/2015||||| # 03/02/2015|31/12/2015|||||","Plein tarif|4,50|| # Tarif groupe|3,00||Adultes à partir de 10 personnes # Tarif groupe|1,50||Scolaires","Visite guidée # Visite guidée uniquement sur rendez-vous # Visite libre","","",""
"PCUAQU04001LMVAF","05/02/2015","Musée","Musée Landes d'Antan","","","22 rue des Cigalons","","40170","LIT-ET-MIXE","40157","+33 5 58 42 70 14","","http://museelitetmixe.free.fr/"," -1.2573766","44.0329068","Oui","
","","","","","04/06/2015|25/06/2015|||||Dimanche - Lundi - Mardi - Mercredi - Samedi - Vendredi # 01/07/2015|31/08/2015|10:30|12:30|16:00|18:30| # 01/09/2015|15/09/2015|10:30|12:30|16:00|18:30|Dimanche # 16/09/2015|30/09/2015|||||Dimanche - Lundi - Mardi - Mercredi - Samedi - Vendredi","Gratuit|||","Visite guidée # Visite libre","Français","",""
"PCUAQU024FS0004C","06/03/2015","Musée","Musée Militaire des gloires et souvenirs du Périgord","","","32 rue des Farges","","24000","PERIGUEUX","24322","+33 5 53 53 47 36","","museemilitaire-perigord.fr","0.72085756","45.1831910","Oui","
","","","","Musée de France","02/01/2015|31/12/2015|||14:00|18:00|","Plein tarif|5,00|5,00| # Tarif groupe|2,50|2,50|à partir de 10 personnes. # Gratuit|||enfants - de 12 ans et groupes scolaires.","Visite guidée uniquement sur rendez-vous # Visite libre # Visite libre uniquement sur rendez-vous","Français","","Boutique"
"PCUAQU064FS0000Q","02/01/2015","Musée","Musée Municipal de Guéthary","","Villa Saraleguinea","Parc Municipal André Narbaits","","64210","GUETHARY","64249","+ 33 5 59 54 86 37 # +33 5 59 26 57 85","+33 6 20 13 26 80","www.musee-de-guethary.fr "," -1.608954","43.422917","Oui","
Site archéologique","Parc","Classé et contrôlé par la DMF","","Musée de France","02/05/2015|31/10/2015|||14:00|18:00|","Plein tarif|2,00|2,00| # Tarif groupe|1,00|1,00|","Visite libre","Français","",""
"PCUAQU040016458I","02/01/2015","Musée","Musée municipal du Lac","","","Place de la Mairie","","40460","SANGUINET","40287","","",""," -1.0760593","44.4835553","Oui","
","","","","Musée de France","","","","","",""
"PCUAQU024FS0003P","05/03/2015","Musée","Musée Napoléon - Château de la Pommerie","","","","","24380","CENDRIEUX","24092","+33 5 53 03 24 03","","www.musee-napoleon.fr","0.83693234","44.9747380","Oui","
Château","","Musée privé","","","01/04/2015|15/09/2015|||||","Plein tarif|7,00|7,00| # Tarif groupe|5,50|5,50|adulte ou enfant à partir de 10 personnes","Visite guidée uniquement sur rendez-vous","Anglais # Espagnol","Salle de projection","Boutique"
"PCUAQU033FS000BM","03/02/2015","Musée","Musée national de l'Assurance Maladie","10 route de Carbon-Blanc
","","","","33310","LORMONT","33249","+33 5 56 11 55 17 # +33 5 56 11 55 18","","www.musee-assurance-maladie.fr"," -0.521819","44.881707","Oui","
","","Musée privé","","","06/01/2015|18/12/2015|||||","Gratuit|||","Visite guidée uniquement sur rendez-vous # Visite libre","","Salle de projection",""
"PCUAQU024FS0003W","17/04/2015","Musée","Musée National de Préhistoire","","","1 rue du Musée","B.P 7","24620","LES EYZIES-DE-TAYAC-SIREUIL","24172","+33 5 53 06 45 65","","www.musee-prehistoire.fr","1.0141571","44.9359615","","
","","Musée national","Handicap auditif # Handicap mental # Handicap moteur","","","Plein tarif|6,00||Adulte # Tarif réduit|4,50|| # Tarif groupe|5,00||Groupe Adultes, plus de 10 personnes # Gratuit|||Pour les moins de 26 ans et le 1er dimanche du mois","Visite guidée # Visite guidée uniquement sur rendez-vous # Visite libre","Anglais # Français","Auditorium # Salle de projection","Boutique"
"PCUAQU033FS00016","05/05/2015","Musée","Musée National des Douanes","1 place de la Bourse
","","","","33000","BORDEAUX","33063","+33 5 56 48 82 82 # +33 5 56 48 82 85","","www.musee-douanes.fr"," -0.569942","44.840995","Oui","
","","Musée national","Handicap mental # Handicap moteur","","01/01/2015|31/12/2015|10:00|||18:00|Lundi","Plein tarif|3,00|| # Tarif réduit|1,50|| # Gratuit|||jusqu'à 18 ans","Visite guidée uniquement sur rendez-vous # Visite libre","Français","","Boutique"
"PCUAQU064FS0004W","29/05/2015","Musée","Musée national et domaine du château de Pau","","","2 rue du Château","","64000","PAU","64445","+33 5 59 82 38 02","","http://www.chateau-pau.fr"," -0.3754877","43.2949182","Oui","
Chapelle # Château # Château fort # Donjon # Palais # Puits","Jardin d'agrément # Parc","Musée national","","Musée de France","02/01/2015|14/06/2015|09:30|11:45|14:00|17:00| # 15/06/2015|15/09/2015|09:30|12:30|13:30|17:45| # 16/09/2015|31/12/2015|09:30|11:45|14:00|17:00|","Plein tarif|7,00|7,00| # Tarif groupe|6,00|6,00|10 personnes et + non exonérées du droit d'entrée # Gratuit|||Pour les 18-25 ans de nationalité européenne ou résident depuis+ de 3 mois # Gratuit|||Pour tous le 1er dimanche du mois","Visite guidée # Visite guidée uniquement sur rendez-vous","Anglais # Espagnol # Français","Salle de projection","Boutique"
"PCUAQU040V503VXI","26/03/2015","Musée","Musée national et domaine du château de Pau","","","Rue du Château","","64000","PAU","40279","+33 5 59 82 38 02","","www.chateau-pau.fr"," -0.3755451","43.2948486","Oui","
Château","Jardin d'agrément # Parc","Classé et contrôlé par la DMF # Musée national","","","01/01/2015|14/06/2015|09:30|11:45|14:00|17:00| # 15/06/2015|15/09/2015|09:30|12:30|13:30|17:45| # 16/09/2015|31/12/2015|09:30|11:45|14:00|17:00|","Gratuit|||Pour les 18-25 ans de nationalité européenne # Gratuit|||Pour tous les 1er dimanches de chaque mois # Plein tarif|7,00|7,00| # Tarif groupe|6,00|6,00| # Tarif réduit|5,50|5,50|","Visite guidée","Français","","Boutique"
"PCUAQU024FS00030","02/01/2015","Musée","Musée Organistrum et vielles à roue","","","14 rue Jacques Manchotte","","24170","BELVES","24035","+33 5 53 29 10 93","","","1.0072181","44.7764030","","
","","","","","","Gratuit|||","Visite guidée","Français","",""
"PCUAQU047FS0005E","02/01/2015","Musée","Musée Raoul Dastrac","","","Rue de la République","","47190","AIGUILLON","47004","+33 5 53 88 16 45 # +33 5 53 84 41 44","","www.centre-culturel-aiguillon47.fr","0.3402070","44.3040900","","
","","Musée privé","","","","Gratuit|||","Visite guidée uniquement sur rendez-vous # Visite libre # Visite libre uniquement sur rendez-vous","Français","",""
"PCUAQU024FS0004O","02/01/2015","Musée","Musée Roland Dumas","","","","Le Bourg","24330","SAINT-LAURENT-SUR-MANOIRE","24439","+33 5 53 04 23 16","","","0.7951043","45.1476886","","
","","","","","","","Visite libre","","",""
"PCUAQU047FS0001M","17/02/2015","Musée","Musée vivant du grain au pain ","","","","Moulin du Cros","47150","MONTAGNAC-SUR-LEDE","47181","+33 5 53 36 44 78 # +33 6 82 35 20 08","","http://moulinducros.free.fr/","0.8446733","44.5418392","Oui","
Moulin","","Musée privé","","Sourire du Lot-et-Garonne","01/04/2015|30/09/2015|||||","Plein tarif|5,00|5,00|Visite du Moulin # Plein tarif|6,50|6,50|Visite théâtralisée du moulin # Plein tarif|10,00|10,00|Visite du moulin et atelier pain","Visite guidée # Visite guidée uniquement sur rendez-vous","Français","Aire de pique-nique # Salle de projection",""
"PCUAQU064FS000DO","02/01/2015","Musée","Museum d'histoire naturelle","","","Plaine d'Ansot","Avenue Raoul Follereau","64100","BAYONNE","64102","+33 5 59 42 22 61","","www.museum.bayonne.fr"," -1.4748410","43.4929490","","
Environnement et nature","","Musée d'histoire naturelle","","Musée de France","15/10/2015|14/04/2016|13:30|||17:00| # 15/04/2015|14/10/2015|10:30|12:30|13:30|18:00|Lundi","Gratuit|||Accés au Musée gratuit","Visite guidée uniquement sur rendez-vous # Visite libre","Français","Aire de pique-nique # Salle de projection","Boutique"
"PCUAQU047FS00034","09/03/2015","Musée","Parc Retour aux Sources - Classe à l'ancienne","","","","Lamarque","47400","LAGRUERE","47130","","+33 6 78 92 83 67 # +33 6 33 53 72 15","www.parcretourauxsources.com","0.28530120","44.3985897","Oui","
","","Musée privé","","","01/07/2015|31/08/2015|||||","","Visite guidée # Visite guidée uniquement sur rendez-vous # Visite libre # Visite libre uniquement sur rendez-vous","Français","Aire de pique-nique # Restauration # Salle de réunion équipée","Espace jeux"
"PCUAQU04001NS1R6","02/01/2015","Musée","Pavillon de la Résistance et de la Déportation","","","Rue de Verdun","","40270","GRENADE-SUR-L'ADOUR","40117","+33 5 58 45 45 98 # +33 6 70 45 24 20","","www.cc-paysgrenadois.fr/tourisme"," -0.428859","43.773628","Oui","
","","","","","","Gratuit|||","","","",""
"PCUAQU04001NS1VN","27/02/2015","Musée","Petit Musée de l'Histoire Landaise","","Centre Pierre et Marie Curie","rue de Verdun","","40270","GRENADE-SUR-L'ADOUR","40117","+33 5 58 45 45 98 # +33 6 70 45 24 20","","www.cc-paysgrenadois.fr/tourisme"," -0.428859","43.773628","Oui","
","","","","","","Plein tarif|3,00|3,00|Enfants juqu'à 12 ans accompagné gratuit","","","",""
"PCUAQU033FS0001R","14/02/2015","Musée","Phare de Richard et Musée Ostréicole de l'Estuaire","Passe du Phare
","route Départementale 2","","","33590","JAU-DIGNAC-ET-LOIRAC","33208","+33 5 56 09 52 39","","www.phare-richard.com"," -0.942165","45.431903","Oui","
","","Musée privé","","","01/03/2015|31/10/2015|||||","Plein tarif|2,00|2,00| # Tarif groupe|1,50|1,50|par personne pour les groupes de 10 personnes et plus # Gratuit|||pour les enfants de moins de 10 ans","Visite guidée # Visite guidée uniquement sur rendez-vous # Visite libre","","Aire de pique-nique","Boutique # Espace jeux"
