Département,Budget,Type nomenclature,Exercice,Type fichier,Date vote,Dépense/Recette,Investissement/Fonctionnement,Réel/Ordre id/Ordre diff,Chapitre,Sous-chapitre,Opération,Article,Rubrique fonctionnelle,Libellé,Code devise,Montant,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C011,,,A6245,R0202   ,Transports de personnes extérieures à la collectivité,E,6000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C011,,,A6236,R928    ,Catalogues et imprimés et publications,E,-400,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C011,,,A6236,R315    ,Catalogues et imprimés et publications,E,501.2,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C011,,,A6233,R928    ,Foires et expositions,E,-99,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C011,,,A6232,R0202   ,Fêtes et cérémonies,E,-.3,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C011,,,A6231,R928    ,Annonces et insertions,E,-4000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C011,,,A6231,R0202   ,Annonces et insertions,E,-30000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C011,,,A6228,R28     ,Diverses rémunérations d intermédiaires et honoraires,E,2000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C011,,,A6228,R221    ,Diverses rémunérations d intermédiaires et honoraires,E,66669.92,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C011,,,A6227,R928    ,Frais d actes et de contentieux,E,-1000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C011,,,A6227,R53     ,Frais d actes et de contentieux,E,-28686,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C011,,,A6227,R0202   ,Frais d actes et de contentieux,E,-20000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C011,,,A62268 ,R928    ,Autres honoraires. conseils....,E,-17000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C011,,,A62268 ,R91     ,Autres honoraires. conseils....,E,1000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C011,,,A62268 ,R621    ,Autres honoraires. conseils....,E,-10,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C011,,,A62268 ,R58     ,Autres honoraires. conseils....,E,70000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C011,,,A62268 ,R53     ,Autres honoraires. conseils....,E,10000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C011,,,A62268 ,R42     ,Autres honoraires. conseils....,E,-319,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C011,,,A62268 ,R311    ,Autres honoraires. conseils....,E,-5100,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C011,,,A62268 ,R30     ,Autres honoraires. conseils....,E,-3650.42,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C011,,,A62268 ,R221    ,Autres honoraires. conseils....,E,-20000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C011,,,A62268 ,R18     ,Autres honoraires. conseils....,E,-10000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C011,,,A62268 ,R0202   ,Autres honoraires. conseils....,E,-159261.06,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C011,,,A62261,R42     ,Honoraires médicaux et paramédicaux,E,-5515.5,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C011,,,A62261,R41     ,Honoraires médicaux et paramédicaux,E,7000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C011,,,A6188,R93     ,Autres frais divers,E,-25000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C011,,,A6188,R731    ,Autres frais divers,E,15000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C011,,,A6188,R41     ,Autres frais divers,E,5000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C011,,,A6188,R33     ,Autres frais divers,E,2651,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C011,,,A6188,R315    ,Autres frais divers,E,-2000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C011,,,A6188,R311    ,Autres frais divers,E,40000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C011,,,A6188,R048    ,Autres frais divers,E,2000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C011,,,A6188,R0202   ,Autres frais divers,E,-49000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C011,,,A6184,R53     ,Versement à des organismes de formation,E,4250,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C011,,,A6184,R51     ,Versement à des organismes de formation,E,-73653.81,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C011,,,A6184,R0202   ,Versement à des organismes de formation,E,-3010.8,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C011,,,A6182,R928    ,Documentation générale et technique,E,1400,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C011,,,A6182,R52     ,Documentation générale et technique,E,-755,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C011,,,A617,R93     ,Etudes et recherches,E,-43000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C011,,,A617,R928    ,Etudes et recherches,E,-40122.07,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C011,,,A617,R738    ,Etudes et recherches,E,-53408.18,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C011,,,A617,R731    ,Etudes et recherches,E,-6333,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C011,,,A617,R72     ,Etudes et recherches,E,-60065.25,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C011,,,A617,R71     ,Etudes et recherches,E,-52761.4,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
C001,B00,M52,2015,D2,20/11/2015,D,F,OR,C011,,,A617,R18     ,Etudes et recherches,E,-61000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
