Id,DATE_DERNIERE_MAJ,TYPE,NOM_OFFRE,PORTE_ESCALIER,BATIMENT_RESIDENCE,RUE,LIEUDIT_BP,CODE_POSTAL,COMMUNE,COMMUNE_INSEE,TEL,TEL_MOB,SITE_WEB,LONGITUDE,LATITUDE,GEOLOC_MANUELLE,INFOS_COMPLEMENTAIRES,LABEL_TOURISME_HANDICAP,MARQUES_LABELS,LABELS_CLASSEMENT,LABELS_THEMES,CLASSEMENT,CHAINES,LOGIS_CLASSEMENT,LOGIS_THEMES,CAPACITE_NBRE_PERS,OUVERTURE,TARIFS,EQUIPEMENTS,SERVICES
"HLOAQU047FS000NE","18/03/2015","MeublésMeublés","Le Pigeonnier","","","","Hameau de Pouchat","47310","AUBIAC","47016","+33 5 53 66 11 82 # +33 5 53 66 08 65","","www.reservation-lotetgaronne.com","0.55918","44.13986","Oui","Four # Four à micro ondes # Lave linge privatif # Lit bébé # Télévision","","Clévacances","2 clés2 clés","","Non classé","","","","5","","Week-end (meublé)|210,00|220,00|2015-2nuits:210€-3nuits:220€ # Semaine basse saison|235,00|235,00| # Semaine moyenne saison|330,00|330,00| # Semaine haute saison|455,00|455,00| # Semaine très haute saison|575,00|575,00| # Semaine (meublé)|235,00|575,00|2015:BS:235€-MS:330€-HS:455€-THS:575€","Jeux pour enfants # Piscine partagée","Location de draps et/ou de linge # Nettoyage / ménage"
"HLOAQU047FS000KT","02/01/2015","MeublésMeublés","Le Pigeonnier","","","","Jacques","47470","DONDAS","47082","+33 5 53 66 08 65 # +33 5 53 66 11 82","","www.reservation-lotetgaronne.com","0.86144","44.22802","Oui","Cheminée # Combiné congélation # Four # Four à micro ondes # Lave linge privatif # Lit bébé # Télévision","","Clévacances","2 clés2 clés","","Non classé","","","","4","","Semaine basse saison|200,00|200,00| # Semaine moyenne saison|330,00|330,00| # Semaine haute saison|450,00|450,00| # Semaine très haute saison|550,00|550,00| # Week-end (meublé)|170,00|190,00|2015:2nuits:170€-3nuits:190€ # Semaine (meublé)|200,00|550,00|2015:BS:200€-MS:330€-HS:450€-THS:550€","Piscine partagée","Location de draps et/ou de linge # Nettoyage / ménage"
"HLOAQU047FS000LB","13/04/2015","MeublésMeublés","Le Pigeonnier","","","","Laugerie","47360","MONTPEZAT","47190","+33 5 53 66 11 82 # +33 5 53 66 08 65","","www.reservation-lotetgaronne.com","0.55812","44.32432","Oui","Chaîne Hifi # Chauffage # Combiné congélation # Four à micro ondes # Lave linge collectif # Télévision","","Clévacances","2 clés2 clés","","Non classé","","","","3","","Semaine moyenne saison|330,00|330,00| # Semaine haute saison|390,00|390,00| # Semaine très haute saison|400,00|400,00| # Semaine (meublé)|330,00|400,00|2015-BS:330€-MS:330€-HS:390€-THS:400€ # Semaine basse saison|330,00|330,00|","Jeux pour enfants # Piscine partagée","Location de draps et/ou de linge # Nettoyage / ménage"
"HLOAQU047FS003E5","05/02/2015","MeublésMeublés","Le Pigeonnier","","Domaine de Lassord","1981 avenue de Stalingrad","","47000","AGEN","47001","+33 5 53 66 91 52","+33 6 80 05 06 27","","0.6380686","44.217966","Oui","Chaîne Hifi # Cheminée # Four à micro ondes # Lave linge privatif # Lave vaisselle # Télévision # Wifi","","Gîtes de France # Sourire du Lot-et-Garonne","City break PremiumCity break Premium","","Non classé","","","","2","01/01/2015|31/12/2015|||||","Semaine basse saison|450,00|550,00|BS:450€-Vacances de Noël:550€ # Semaine moyenne saison|550,00|550,00| # Semaine haute saison|790,00|790,00| # Semaine très haute saison|790,00|790,00| # Semaine (meublé)|450,00|790,00|BS:450/550€-MS:550€-HS:790€-THS:790€ # Week-end (meublé)|250,00|330,00|2nuits:250€-3nuits:330€","Jeux pour enfants # Piscine partagée","Nettoyage / ménage # Wifi"
"HLOAQU047V5023BS","01/04/2015","MeublésMeublés","Le Pigeonnier de Francès","","","","Francès","47240","BON-ENCONTRE","47032","+33 5 53 47 80 87","","www.gites-de-france-47.com","0.69481700","44.2185599","Oui","Accès Internet # Lave linge collectif # Lave vaisselle # Télévision","","Gîtes de France","4 épis4 épis","","Non classé","","","","2","01/01/2015|31/12/2015|||||","Semaine basse saison|400,00|400,00| # Semaine moyenne saison|500,00|500,00| # Semaine haute saison|600,00|600,00| # Semaine très haute saison|600,00|600,00| # Semaine (meublé)|400,00|600,00|BS:400€-MS:500€-HS:600€-THS:600€ # Week-end (meublé)|250,00|300,00|2nuits:250€-3nuits:300€","","Draps et/ou linge compris"
"HLOAQU047FS0008S","02/01/2015","MeublésMeublés","Le Pigeonnier de Periconne - N° 708","","","","","47120","SAVIGNAC-DE-DURAS","47294","","","","0.1866770","44.7007690","","Cheminée # Lave linge privatif # Lave vaisselle # Télévision","","","","","Non classé","","","","8","","","Jeux pour enfants","Location de draps et/ou de linge # Nettoyage / ménage"
"HLOAQU047FS0035P","02/01/2015","MeublésMeublés","Le Pin","","","","Le Pin","47120","SAINT-SERNIN-DE-DURAS","47278","+33 5 53 94 77 61","+33 6 84 40 85 49","","0.24368","44.71871","Oui","Accès Internet # Chaîne Hifi # Chauffage # Combiné congélation # Four # Four à micro ondes # Lave linge privatif # Lave vaisselle # Lit bébé # Télévision","","Clévacances","3 clés3 clés","","Non classé","","","","10","06/06/2015|12/09/2015|||||","Semaine moyenne saison|1250,00|1250,00| # Semaine haute saison|1480,00|1480,00| # Semaine très haute saison|1780,00|1780,00| # Semaine (meublé)|950,00|1780,00|2015-BS:950€-MS:1250€-HS:1480€-THS:1780€ # Semaine basse saison|950,00|950,00|","Piscine privative","Nettoyage / ménage"
"HLOAQU047FS002M5","18/05/2015","MeublésMeublés","Le Plein Sud","","","","Montaillac","47120","LOUBES-BERNAC","47151","+33 5 53 94 78 40","+33 6 99 48 25 04","http://actions47.com/mainguy","0.31302452","44.7175035","Oui","Accès Internet # Chauffage # Cheminée # Combiné congélation # Four # Four à micro ondes # Lave linge privatif # Lave vaisselle # Lit bébé","","Clévacances","2 clés2 clés","","Non classé","","","","6","01/01/2015|31/12/2015|||||","Semaine basse saison|380,00|410,00| # Semaine moyenne saison|410,00|530,00| # Semaine haute saison|750,00|990,00| # Semaine très haute saison|990,00|1150,00| # Semaine (meublé)|380,00|1150,00|2015-BS:380€/410€-MS:410€/530€-HS:750€/990€-THS:990€/1150€","Piscine partagée","Location de draps et/ou de linge # Nettoyage / ménage"
"HLOAQU047FS0007W","28/01/2015","MeublésMeublés","Le Presbytère","","","","Au bourg","47210","SAINT-MARTIN-DE-VILLEREAL","47256","+33 5 53 66 14 14 # +33 5 53 66 08 65 # +33 5 53 66 11 82","","www.reservation-lotetgaronne.com","0.81985473","44.6450860","Oui","Lave linge privatif # Lave vaisselle # Télévision","","Gîtes de France","3 épis3 épis","","Non classé","","","","6","","Semaine très haute saison|970,00|970,00| # Semaine haute saison|765,00|765,00| # Semaine moyenne saison|565,00|565,00| # Semaine basse saison|365,00|365,00| # Week-end (meublé)|145,00|180,00|2015-2nuits:145€-3nuits:180€ # Semaine (meublé)|365,00|970,00|2015-BS:365€-MS:565€-HS:765€-THS:970€","Piscine partagée",""
"HLOAQU047FS003EC","02/01/2015","MeublésMeublés","Le Presbytère du Bourraillon","","","","Le bourraillon- Place de la Mairie","47170","REAUP-LISSE","47221","+33 9 67 18 32 08 # +33 5 53 97 00 27","+33 6 11 57 54 92","","0.240458","44.106851","Oui","Accès Internet # Chaîne Hifi # Chauffage # Cheminée # Combiné congélation # Four # Four à micro ondes # Lave linge privatif # Lave vaisselle # Lit bébé # Matériel enfant # Télévision","","Clévacances","3 clés3 clés","","Non classé","","","","4","01/04/2015|31/10/2015|||||","Semaine basse saison|400,00|400,00| # Semaine moyenne saison|500,00|500,00| # Semaine haute saison|680,00|680,00| # Semaine très haute saison|800,00|800,00| # Semaine (meublé)|400,00|800,00|2015-BS:400€-MS:500€-HS:680€-THS:800€ # Week-end (meublé)|90,00|250,00|2015-WE1nuit:90€-WE2nuits:180€-WE3nuits:250€","Jeux pour enfants # Piscine partagée","Nettoyage / ménage"
"HLOAQU047FS000H3","19/05/2015","MeublésMeublés","Le Ribatel","","","","Le Foirail","47150","LACAPELLE-BIRON","47123","+33 5 53 40 85 34","","http://francis.lafon.pagesperso-orange.fr","0.89692","44.60237","Oui","Combiné congélation # Four # Four à micro ondes # Lave linge privatif # Lave vaisselle # Lit bébé # Télévision","","Clévacances","3 clés3 clés","","Non classé","","","","6","01/01/2015|31/12/2015|||||","Semaine basse saison|350,00|450,00| # Semaine moyenne saison|550,00|600,00| # Semaine haute saison|1000,00|1000,00| # Semaine (meublé)|350,00|1265,00|2015-BS:350€/450€-MS:550€/600€-HS:1000€-THS:1265€ # Semaine très haute saison|1265,00|1265,00|","Piscine privative","Location de draps et/ou de linge"
"HLOAQU047FS002EH","12/03/2015","MeublésMeublés","Le Saltre","","","","Le saltre","47130","CLERMONT-DESSOUS","47066","+33 5 53 47 44 46","+33 6 62 14 47 12 # +33 6 16 54 85 21","gite-lot-et-garonne.com","0.48423","44.25636","Oui","Chauffage # Four # Four à micro ondes # Lave linge privatif # Lave vaisselle # Lit bébé # Matériel enfant # Télévision","","Clévacances","3 clés3 clés","","Non classé","","","","5","07/03/2014|30/10/2014|||||","Semaine basse saison|380,00|380,00| # Semaine moyenne saison|420,00|420,00| # Semaine haute saison|600,00|600,00| # Semaine très haute saison|750,00|750,00| # Semaine (meublé)|380,00|750,00|BS:380€-MS:420€-HS:600€-THS:750€","Piscine partagée","Location de draps et/ou de linge # Nettoyage / ménage"
"HLOAQU047FS00369","12/03/2015","MeublésMeublés","Le Saltre Haut","","","","Le Saltre Haut","47130","CLERMONT-DESSOUS","47066","+33 5 53 47 44 46","+33 6 62 14 47 12 # +33 6 16 54 85 21","gite-lot-et-garonne.com","0.48788","44.25830","Oui","Chaîne Hifi # Chauffage # Four # Four à micro ondes # Lave linge privatif # Lave vaisselle # Lit bébé # Télévision","","Clévacances","4 clés4 clés","","Non classé","","","","10","04/04/2015|30/10/2015|||||","Semaine (meublé)|1250,00|2200,00|BS:1250€-MS:1550€-HS:1750€-THS:2200€ # Semaine basse saison|1250,00|1250,00| # Semaine moyenne saison|1550,00|1550,00| # Semaine haute saison|1750,00|1750,00| # Semaine très haute saison|2200,00|2200,00|","Piscine privative","Location de draps et/ou de linge # Nettoyage / ménage # Wifi"
"HLOAQU047FS003IV","24/02/2015","MeublésMeublés","Le Séchoir","Château Bouynot
","","","Bouynot","47180","SAINT-SAUVEUR-DE-MEILHAN","47277","+33 5 53 83 08 24","","www.chateaubouynot.fr","0.00975","44.50236","Oui","Accès Internet # Câble / satellite # Chaîne Hifi # Chauffage # Combiné congélation # Four # Four à micro ondes # Lave linge privatif # Lave vaisselle # Lit bébé # Matériel enfant # Sèche linge privatif # Télévision # Wifi","","Clévacances","4 clés4 clés","Clévacances environnement","Non classé","","","","6","01/01/2015|31/12/2015|||||","Semaine basse saison|650,00|1000,00| # Semaine moyenne saison|1000,00|1000,00| # Semaine haute saison|1700,00|1700,00| # Semaine très haute saison|1700,00|1700,00| # Semaine (meublé)|650,00|1700,00|2015-BS:650/1000€-MS:1000€-HS/THS:1700€ # Week-end (meublé)|300,00|400,00|2 nuits:300€-3 nuits:400€","Jeux pour enfants # Piscine partagée","Nettoyage / ménage # Wifi"
"HLOAQU047FS002M6","18/05/2015","MeublésMeublés","Le Soleil levant","","","","Montaillac","47120","LOUBES-BERNAC","47151","+33 5 53 94 78 40","+33 6 99 48 25 04","http://actions47.com/mainguy","0.31306207","44.7175035","Oui","Accès Internet # Chauffage # Cheminée # Combiné congélation # Four # Four à micro ondes # Lave linge privatif # Lave vaisselle # Lit bébé","","Clévacances","2 clés2 clés","","Non classé","","","","6","01/01/2015|31/12/2015|||||","Semaine basse saison|380,00|410,00| # Semaine moyenne saison|410,00|530,00| # Semaine haute saison|750,00|990,00| # Semaine très haute saison|990,00|1150,00| # Semaine (meublé)|380,00|1150,00|2015-BS:380€/410€-MS:410€/530€-HS:750€/990€-THS:990€/1150€","Piscine partagée","Location de draps et/ou de linge # Nettoyage / ménage"
"HLOAQU047FS002OO","05/05/2015","MeublésMeublés","Le Tilleul","","","","Le Champ du Prêtre","47120","SAINT-JEAN-DE-DURAS","47247","+33 5 53 89 02 33","+33 6 08 07 85 44","le-tilleul.monsite-orange.fr ","0.32312","44.68568","Oui","Chauffage # Cheminée # Combiné congélation # Four # Four à micro ondes # Lave linge privatif # Lave vaisselle # Lit bébé # Télévision","","Clévacances","3 clés3 clés","","Non classé","","","","10","01/05/2015|30/09/2015|||||","Semaine moyenne saison|700,00|700,00| # Semaine haute saison|1200,00|1200,00| # Semaine très haute saison|1450,00|1450,00| # Semaine (meublé)|700,00|1450,00|2015-MS:700€-HS:1200€-THS:1450€","Jeux pour enfants # Piscine privative","Location de draps et/ou de linge # Nettoyage / ménage"
"HLOAQU047FS003IH","28/01/2015","MeublésMeublés","Le Tonnelier, home made with love","","Le Mayne de Boulède","route de Cancon","Boulède Haut","47150","MONFLANQUIN","47175","+33 5 53 36 86 25","+33 6 75 35 38 00","www.boulede.com","0.73857","44.52772","Oui","Câble / satellite # Chauffage # Cheminée # Combiné congélation # Four # Four à micro ondes # Lave linge privatif # Lave vaisselle # Télévision","Handicap auditif # Handicap mental # Handicap moteur # Handicap visuel","Clévacances","3 clés3 clés","","Non classé","","","","10","30/05/2015|26/09/2015|||||","Semaine moyenne saison|1850,00|1850,00| # Semaine haute saison|2375,00|2375,00| # Semaine très haute saison|2375,00|2375,00| # Semaine (meublé)|1850,00|2375,00|MS:1850€-HS/THS:2375€","Piscine partagée","Location de draps et/ou de linge # Nettoyage / ménage"
"HLOAQU047FS000GS","02/01/2015","MeublésMeublés","Le Verger","","","","Le Verger","47370","THEZAC","47307","+33 4 68 48 55 74","+33 6 17 60 73 23","","1.00558","44.42935","Oui","Chauffage # Combiné congélation # Four # Four à micro ondes # Lave linge privatif # Lave vaisselle # Lit bébé # Télévision","","Clévacances","3 clés3 clés","","Non classé","","","","6","01/01/2015|31/12/2015|||||","Semaine basse saison|380,00|380,00| # Semaine moyenne saison|570,00|570,00| # Semaine haute saison|950,00|950,00| # Semaine très haute saison|1220,00|1220,00| # Semaine (meublé)|380,00|1220,00|BS:380€-MS:570€-HS:950€-THS:1220€","Piscine privative","Location de draps et/ou de linge # Nettoyage / ménage"
"HLOAQU047FS002NQ","02/01/2015","MeublésMeublés","Le Vigneron, home made with love","","Le Mayne de Boulède","route de Cancon","Boulède Haut","47150","MONFLANQUIN","47175","+33 5 53 36 86 25","+33 6 75 35 38 00","www.boulede.com","0.73857","44.52772","Oui","Câble / satellite # Chaîne Hifi # Chauffage # Cheminée # Combiné congélation # Four # Four à micro ondes # Lave linge privatif # Lave vaisselle # Télévision","","Clévacances","3 clés3 clés","","Non classé","","","","6","01/01/2015|31/12/2015|||||","Semaine basse saison|875,00|875,00| # Semaine moyenne saison|1025,00|1025,00| # Semaine haute saison|1625,00|1625,00| # Semaine très haute saison|1625,00|1625,00| # Semaine (meublé)|875,00|1625,00|BS:875€-MS:1025€-HS/THS:1625€ # Week-end (meublé)|425,00|600,00|2nuits:425€-3nuits:600€","Piscine partagée","Location de draps et/ou de linge # Nettoyage / ménage"
"HLOAQU047FS0021W","02/01/2015","MeublésMeublés","Les  Glycines","","","","Caussens","47600","MONTAGNAC-SUR-AUVIGNON","47180","+33 5 53 47 80 87","","www.gites-de-france-47.com","0.43004393","44.1824424","Oui","Cheminée # Lave linge privatif # Lave vaisselle # Télévision","","Bienvenue à la Ferme # Gîtes de France","3 épis3 épis","","Non classé","","","","7","01/01/2015|31/12/2015|||||","Semaine basse saison|400,00|500,00|BS:400€-Vacances de Noël:500€ # Semaine moyenne saison|600,00|600,00| # Semaine haute saison|900,00|900,00| # Semaine très haute saison|950,00|950,00| # Semaine (meublé)|400,00|950,00|BS:400€-MS:600€-HS:900€-THS:950€ # Week-end (meublé)|250,00|300,00|2nuits:250€-3nuits:300€","Jeux pour enfants # Piscine partagée","Location de draps et/ou de linge # Nettoyage / ménage"
"HLOAQU047FS002BQ","02/01/2015","MeublésMeublés","Les Cèdres","","","","Au bourg","47270","SAINT-JEAN-DE-THURAC","47248","+33 5 53 66 08 65 # +33 5 53 66 11 82","","www.reservation-lotetgaronne.com","0.7409000","44.1552470","","Four # Four à micro ondes # Lave linge privatif # Réfrigérateur # Télévision","","Clévacances","1 clé1 clé","","Non classé","","","","6","","Semaine basse saison|155,00|155,00| # Semaine moyenne saison|200,00|200,00| # Semaine haute saison|255,00|255,00| # Semaine très haute saison|325,00|325,00| # Week-end (meublé)|75,00|95,00|2015-2nuits:75€-3nuits:95€ # Semaine (meublé)|155,00|325,00|2015:BS:155€-MS:200€-HS:255€-THS:325€","Tennis","Location de draps et/ou de linge # Nettoyage / ménage"
"HLOAQU047FS003O9","02/01/2015","MeublésMeublés","Les chalets New Teno et Vantaa","","","","James","47340","HAUTEFAGE-LA-TOUR","47117","+33 5 53 66 11 82 # +33 5 53 66 08 65","","www.reservation-lotetgaronne.com","0.74619","44.35781","Oui","Chauffage # Combiné congélation # Four # Four à micro ondes # Lave linge privatif # Télévision","","Clévacances","2 clés2 clés","","","","","","4","01/01/2015|31/12/2015|||||","Semaine basse saison|215,00|215,00| # Semaine moyenne saison|325,00|325,00| # Semaine haute saison|495,00|495,00| # Semaine très haute saison|560,00|560,00| # Semaine (meublé)|215,00|560,00|2015-BS:215€-MS:325€-HS:495€-THS:560€ # Week-end (meublé)|120,00|145,00|2015-2nuits:120€-3nuits:145€","Piscine partagée","Nettoyage / ménage"
"HLOAQU047FS0007E","02/01/2015","MeublésMeublés","Les Chênes","","","","Crozefond","47150","SAINT-AUBIN","47230","+33 5 53 41 66 06","+33 6 86 64 00 89","www.domaine-de-crozefond.com","0.8526450","44.4762370","","Accès Internet # Cheminée # Lave linge privatif # Lave vaisselle # Lit bébé # Télévision","","Gîtes de France","3 épis3 épis","","Non classé","","","","6","01/01/2015|31/12/2015|||||","Semaine basse saison|480,00|500,00|BS:480€-vacances de Noël:500€ # Semaine moyenne saison|710,00|710,00| # Semaine haute saison|1130,00|1130,00| # Semaine très haute saison|1250,00|1250,00| # Semaine (meublé)|480,00|1250,00|BS:480/500€-MS:710€-HS:1130€-THS:1250€ # Week-end (meublé)|350,00|400,00|2nuits:350€-3nuits:400€","Jeux pour enfants # Matériel de sport # Piscine privative","Nettoyage / ménage"
"HLOAQU047FS00257","02/01/2015","MeublésMeublés","Les Coquelicots","","","","Les Moulaties","47210","DEVILLAC","47080","+33 5 53 47 80 87","","www.gites-de-france-47.com","0.7999830","44.6063789","","Combiné congélation # Four à micro ondes # Lave linge privatif # Lave vaisselle # Matériel enfant # Télévision","","Gîtes de France","3 épis3 épis","","Non classé","","","","6","11/04/2015|10/10/2015|||||","Semaine basse saison|479,00|479,00| # Semaine moyenne saison|805,00|805,00| # Semaine haute saison|989,00|989,00| # Semaine très haute saison|1039,00|1039,00| # Semaine (meublé)|479,00|1039,00|BS:479€-MS:805€-HS:989€-THS:1039€ # Week-end (meublé)|175,00|405,00|1nuit:175€-2nuits:295€-3nuits:405€","Piscine partagée","Location de draps et/ou de linge # Nettoyage / ménage"
"HLOAQU047V50014C","16/02/2015","MeublésMeublés","Les Fours à Canel","","","","Canel","47370","THEZAC","47307","+33 5 53 36 02 96","+33 6 35 91 30 48","canel.fr # www.gites-de-france-47.com","1.0220740","44.4217790","Oui","Chauffage # Four # Four à micro ondes # Lave vaisselle # Réfrigérateur # Télévision","","Gîtes de France","4 épis4 épis","Gîtes et Vélo","Non classé","","","","4","01/01/2015|31/12/2015|||||","Semaine basse saison|475,00|475,00| # Semaine moyenne saison|545,00|545,00| # Semaine haute saison|955,00|955,00| # Semaine très haute saison|990,00|990,00| # Semaine (meublé)|475,00|990,00|BS:475€-MS:545€-HS:955€-THS:990€ # Week-end (meublé)|230,00|420,00|1nuit:230€-2nuits:310€-3nuits:420€","Piscine partagée","Draps et/ou linge compris"
"HLOAQU047FS001W1","02/01/2015","MeublésMeublés","Les Gites du Béral","","Gîte Haut-Béral","","","47500","CONDEZAYGUES","47070","+33 5 53 71 54 98","+33 6 32 32 86 09","www.gites-beral.com","0.89486","44.49180","Oui","Chauffage # Combiné congélation # Four # Four à micro ondes # Lave linge privatif # Lave vaisselle # Lit bébé # Matériel enfant # Télévision # Wifi","","Clévacances","3 clés3 clés","","Non classé","","","","4","01/01/2015|31/12/2015|||||","Semaine basse saison|320,00|320,00| # Semaine moyenne saison|320,00|450,00| # Semaine haute saison|700,00|700,00| # Semaine très haute saison|950,00|950,00| # Semaine (meublé)|320,00|950,00|2015-BS:320€-MS:320€/450€-HS:700€-THS:950€","Piscine partagée","Location de draps et/ou de linge # Nettoyage / ménage # Wifi"
"HLOAQU047FS001S4","02/01/2015","MeublésMeublés","Les Gîtes du Béral","","","","","47500","CONDEZAYGUES","47070","+33 5 53 71 54 98","+33 6 32 32 86 09","www.gites-beral.com ","0.89486","44.49180","Oui","Chauffage # Combiné congélation # Four # Four à micro ondes # Lave linge privatif # Lave vaisselle # Lit bébé # Matériel enfant # Télévision # Wifi","","Clévacances","3 clés3 clés","","Non classé","","","","6","01/01/2015|31/12/2015|||||","Semaine très haute saison|1050,00|1050,00| # Semaine haute saison|790,00|790,00| # Semaine moyenne saison|380,00|480,00| # Semaine basse saison|380,00|380,00| # Semaine (meublé)|380,00|1050,00|2015-BS:380€-MS:380€/480€-HS:790€-THS:1050€","Piscine privative","Location de draps et/ou de linge # Nettoyage / ménage # Wifi"
"HLOAQU047FS001S6","02/01/2015","MeublésMeublés","Les Gîtes du Béral","","","","","47500","CONDEZAYGUES","47070","+33 5 53 71 54 98","+33 6 32 32 86 09","www.gites-beral.com","0.89486","44.49180","Oui","Chauffage # Combiné congélation # Four # Four à micro ondes # Lave linge privatif # Lave vaisselle # Lit bébé # Matériel enfant # Télévision # Wifi","","Clévacances","3 clés3 clés","","Non classé","","","","4","01/01/2015|31/12/2015|||||","Semaine très haute saison|950,00|950,00| # Semaine haute saison|700,00|700,00| # Semaine moyenne saison|320,00|450,00| # Semaine basse saison|320,00|320,00| # Semaine (meublé)|320,00|950,00|2015-BS:320€-MS:320€/450€-HS:700€-THS:950€","Piscine partagée # Tennis","Location de draps et/ou de linge # Nettoyage / ménage # Wifi"
"HLOAQU047FS0008C","02/01/2015","MeublésMeublés","Les Grandes Vignes","","","","Les Grandes Vignes","47120","SAINT-SERNIN","47278","+33 5 53 47 80 87","","www.gites-de-france-47.com","0.24472475","44.7092922","Oui","Chauffage # Lave linge privatif # Poêle à bois # Télévision","","Gîtes de France","2 épis2 épis","","Non classé","","","","4","01/04/2015|30/11/2015|||||","Semaine basse saison|260,00|260,00| # Semaine moyenne saison|320,00|320,00| # Semaine haute saison|400,00|400,00| # Semaine très haute saison|430,00|430,00| # Semaine (meublé)|260,00|430,00|BS:260€-MS:320€-HS:400€-THS:430€","Jeux pour enfants","Location de draps et/ou de linge # Nettoyage / ménage"
"HLOAQU047FS00082","02/01/2015","MeublésMeublés","Les Granges","","","","Les Granges","47800","SAINT-PARDOUX-ISAAC","47264","+33 5 53 47 80 87","","www.gites-de-france-47.com","0.37340641","44.6116426","Oui","Cheminée # Congélateur # Four # Lave linge privatif # Réfrigérateur","","Gîtes de France","En cours de labellisationEn cours de labellisation","","Non classé","","","","6","01/06/2015|30/09/2015|||||","Semaine moyenne saison|350,00|350,00| # Semaine haute saison|400,00|400,00| # Semaine très haute saison|400,00|400,00| # Semaine (meublé)|350,00|400,00|MS:350€-HS/THS:400€","Jeux pour enfants",""
"HLOAQU047FS0025B","02/01/2015","MeublésMeublés","Les Marguerites","","","","Les Moulaties","47210","DEVILLAC","47080","+33 5 53 47 80 87","","www.gites-de-france-47.com","0.82208633","44.6123453","Oui","Chauffage # Combiné congélation # Four à micro ondes # Lave linge privatif # Lave vaisselle # Matériel enfant # Télévision","","Gîtes de France","2 épis2 épis","","Non classé","","","","3","11/04/2015|10/10/2015|||||","Semaine basse saison|325,00|325,00| # Semaine moyenne saison|429,00|429,00| # Semaine haute saison|590,00|590,00| # Semaine très haute saison|610,00|610,00| # Semaine (meublé)|325,00|610,00|BS:325€-MS:429€-HS:590€-THS:610€ # Week-end (meublé)|95,00|225,00|1nuit:95€-2nuits:170€-3nuits:225€","Piscine partagée","Location de draps et/ou de linge # Nettoyage / ménage"
"HLOAQU047FS000IJ","02/01/2015","MeublésMeublés","Les Moulineaux","","","","Boutets","47200","VIRAZEIL","47326","+33 5 53 66 14 14 # +33 5 53 66 08 65 # +33 5 53 66 11 82","","www.reservation-lotetgaronne.com","0.2188710","44.5058660","","Lave linge privatif # Lave vaisselle # Télévision","","Gîtes de France","3 épis3 épis","","Non classé","","","","6","","Semaine basse saison|235,00|235,00| # Semaine moyenne saison|270,00|270,00| # Semaine haute saison|365,00|365,00| # Semaine très haute saison|435,00|435,00| # Week-end (meublé)|120,00|185,00|2015-2nuits:120€-3nuits:185€ # Semaine (meublé)|235,00|435,00|2015-BS:235€-MS:270€-HS:365€-THS:435€","Jeux pour enfants","Location de draps et/ou de linge # Nettoyage / ménage"
"HLOAQU047FS001W3","02/01/2015","MeublésMeublés","Les Oliviers","","","","Le Verger","47370","THEZAC","47307","+33 4 68 48 55 74","+33 6 17 60 73 23","","1.00558","44.42935","Oui","Chaîne Hifi # Chauffage # Cheminée # Combiné congélation # Four # Four à micro ondes # Lave linge privatif # Lave vaisselle # Lit bébé # Télévision","","Clévacances","3 clés3 clés","","Non classé","","","","9","11/07/2015|30/09/2015|||||","Semaine haute saison|1320,00|1320,00| # Semaine très haute saison|1550,00|1550,00| # Semaine (meublé)|700,00|1550,00|2015-MS:700€-HS:1350€-THS:1550€ # Semaine moyenne saison|700,00|700,00|","Piscine privative","Location de draps et/ou de linge # Nettoyage / ménage"
"HLOAQU047FS0005V","02/03/2015","MeublésMeublés","Les Petites Ecuries","","","","La Goujatte","47150","MONTAGNAC-SUR-LEDE","47181","+33 5 53 47 80 87 # +33 5 53 36 42 27","+33 6 82 69 69 69","www.gites-de-france-47.com # www.lagoujatte.fr","0.8446733","44.5418392","Oui","Accès Internet # Four # Réfrigérateur # Télévision","","Gîtes de France","2 épis2 épis","","Non classé","","","","2","01/04/2015|31/10/2015|||||","Semaine basse saison|190,00|250,00|BS:190€-Vacances de Noël:250€ # Semaine moyenne saison|250,00|250,00| # Semaine haute saison|420,00|420,00| # Semaine très haute saison|540,00|540,00| # Semaine (meublé)|190,00|540,00|BS:190/250€-MS:250€-HS:420€-THS:540€ # Week-end (meublé)|130,00|180,00|2nuits:130€-3nuits:180€","Piscine partagée","Location de draps et/ou de linge"
"HLOAQU047FS0001E","02/01/2015","MeublésMeublés","Les Résidences du Mayne","","","","Mayne","47500","BLANQUEFORT-SUR-BRIOLANCE","47029","+33 5 53 47 80 87","","www.gites-de-france-47.com","0.95958709","44.6018350","Oui","Cheminée # Four à micro ondes # Lave linge privatif # Lave vaisselle # Télévision","","","","","Non classé","","","","4","","","Piscine partagée","Location de draps et/ou de linge # Nettoyage / ménage"
"HLOAQU047FS00206","02/01/2015","MeublésMeublés","Les Résidences du Mayne","","","","Mayne","47500","BLANQUEFORT-SUR-BRIOLANCE","47029","+33 5 53 47 80 87","","www.gites-de-france-47.com","0.95958709","44.6018350","Oui","Cheminée # Four à micro ondes # Lave linge privatif # Lave vaisselle # Télévision","","","","","Non classé","","","","4","","","Piscine partagée","Location de draps et/ou de linge # Nettoyage / ménage"
