Département,Budget,Type nomenclature,Exercice,Type fichier,Date vote,Dépense/Recette,Investissement/Fonctionnement,Réel/Ordre id/Ordre diff,Chapitre,Sous-chapitre,Opération,Article,Rubrique fonctionnelle,Libellé,Code devise,Montant,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
C001,B00,M52,2011,BP,21/12/2010,D,F,OR,C012,,,A64111,R041    ,Rémunération principale,E,25000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
C001,B00,M52,2011,BP,21/12/2010,D,F,OR,C012,,,A64111,R0201   ,Rémunération principale,E,18893000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
C001,B00,M52,2011,BP,21/12/2010,D,F,OR,C012,,,A6336,R50     ,Cotisations au C.N.F.P.T. et au centre de gestion de la fonction publique territoriale,E,300000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
C001,B00,M52,2011,BP,21/12/2010,D,F,OR,C012,,,A6336,R041    ,Cotisations au C.N.F.P.T. et au centre de gestion de la fonction publique territoriale,E,6880,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
C001,B00,M52,2011,BP,21/12/2010,D,F,OR,C012,,,A6336,R0202   ,Cotisations au C.N.F.P.T. et au centre de gestion de la fonction publique territoriale,E,1120000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
C001,B00,M52,2011,BP,21/12/2010,D,F,OR,C012,,,A6218,R928    ,Autre personnel extérieur,E,20000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
C001,B00,M52,2011,BP,21/12/2010,D,F,OR,C012,,,A6218,R20     ,Autre personnel extérieur,E,15000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
C001,B00,M52,2011,BP,21/12/2010,D,F,OR,C012,,,A6218,R0202   ,Autre personnel extérieur,E,63400,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
C001,B00,M52,2011,BP,21/12/2010,D,F,OR,C012,,,A6215,R621    ,Personnel affecté par la collectivité de rattachemement,E,2750000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
C001,B00,M52,2011,BP,21/12/2010,D,F,OR,C011,,,A637,R738    ,Autres impôts. taxes et versements assimilés (autres organismes),E,6000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
C001,B00,M52,2011,BP,21/12/2010,D,F,OR,C011,,,A637,R621    ,Autres impôts. taxes et versements assimilés (autres organismes),E,60500,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
C001,B00,M52,2011,BP,21/12/2010,D,F,OR,C011,,,A637,R221    ,Autres impôts. taxes et versements assimilés (autres organismes),E,21000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
C001,B00,M52,2011,BP,21/12/2010,D,F,OR,C011,,,A637,R0202   ,Autres impôts. taxes et versements assimilés (autres organismes),E,35200,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
C001,B00,M52,2011,BP,21/12/2010,D,F,OR,C011,,,A637,R01     ,Autres impôts. taxes et versements assimilés (autres organismes),E,48091,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
C001,B00,M52,2011,BP,21/12/2010,D,F,OR,C011,,,A6358,R315    ,Autres droits,E,1000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
C001,B00,M52,2011,BP,21/12/2010,D,F,OR,C011,,,A6358,R01     ,Autres droits,E,2000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
C001,B00,M52,2011,BP,21/12/2010,D,F,OR,C011,,,A6355,R621    ,Taxes et impôts sur les véhicules,E,12900,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
C001,B00,M52,2011,BP,21/12/2010,D,F,OR,C011,,,A6355,R0202   ,Taxes et impôts sur les véhicules,E,1000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
C001,B00,M52,2011,BP,21/12/2010,D,F,OR,C011,,,A6355,R01     ,Taxes et impôts sur les véhicules,E,5000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
C001,B00,M52,2011,BP,21/12/2010,D,F,OR,C011,,,A6354,R0202   ,Droits d enregistrement et de timbre,E,500,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
C001,B00,M52,2011,BP,21/12/2010,D,F,OR,C011,,,A63512,R01     ,Taxes foncières,E,680100,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
C001,B00,M52,2011,BP,21/12/2010,D,F,OR,C011,,,A6288,R621    ,Autres charges diverses sur services extérieurs,E,24100,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
C001,B00,M52,2011,BP,21/12/2010,D,F,OR,C011,,,A6288,R311    ,Autres charges diverses sur services extérieurs,E,10000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
C001,B00,M52,2011,BP,21/12/2010,D,F,OR,C011,,,A62878,R738    ,Remboursements de frais à des tiers,E,1000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
C001,B00,M52,2011,BP,21/12/2010,D,F,OR,C011,,,A62878,R53     ,Remboursements de frais à des tiers,E,10000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
C001,B00,M52,2011,BP,21/12/2010,D,F,OR,C011,,,A62878,R52     ,Remboursements de frais à des tiers,E,5000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
C001,B00,M52,2011,BP,21/12/2010,D,F,OR,C011,,,A62878,R51     ,Remboursements de frais à des tiers,E,114500,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
C001,B00,M52,2011,BP,21/12/2010,D,F,OR,C011,,,A62878,R50     ,Remboursements de frais à des tiers,E,1746715,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
C001,B00,M52,2011,BP,21/12/2010,D,F,OR,C011,,,A62878,R0202   ,Remboursements de frais à des tiers,E,70450,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
C001,B00,M52,2011,BP,21/12/2010,D,F,OR,C011,,,A62878,R01     ,Remboursements de frais à des tiers,E,55000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
C001,B00,M52,2011,BP,21/12/2010,D,F,OR,C011,,,A6283,R621    ,Frais de nettoyage des locaux,E,3000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
C001,B00,M52,2011,BP,21/12/2010,D,F,OR,C011,,,A6283,R52     ,Frais de nettoyage des locaux,E,48000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
C001,B00,M52,2011,BP,21/12/2010,D,F,OR,C011,,,A6283,R50     ,Frais de nettoyage des locaux,E,88500,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
C001,B00,M52,2011,BP,21/12/2010,D,F,OR,C011,,,A6283,R221    ,Frais de nettoyage des locaux,E,1000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
C001,B00,M52,2011,BP,21/12/2010,D,F,OR,C011,,,A6283,R20     ,Frais de nettoyage des locaux,E,21000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
C001,B00,M52,2011,BP,21/12/2010,D,F,OR,C011,,,A6283,R0202   ,Frais de nettoyage des locaux,E,581500,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
C001,B00,M52,2011,BP,21/12/2010,D,F,OR,C011,,,A6282,R738    ,Frais de gardiennage,E,5000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
C001,B00,M52,2011,BP,21/12/2010,D,F,OR,C011,,,A6282,R621    ,Frais de gardiennage,E,11000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
C001,B00,M52,2011,BP,21/12/2010,D,F,OR,C011,,,A6282,R221    ,Frais de gardiennage,E,1000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
C001,B00,M52,2011,BP,21/12/2010,D,F,OR,C011,,,A6281,R94     ,Concours divers (cotisations..),E,2000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
C001,B00,M52,2011,BP,21/12/2010,D,F,OR,C011,,,A6281,R93     ,Concours divers (cotisations..),E,20000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
C001,B00,M52,2011,BP,21/12/2010,D,F,OR,C011,,,A6281,R928    ,Concours divers (cotisations..),E,2800,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
C001,B00,M52,2011,BP,21/12/2010,D,F,OR,C011,,,A6281,R91     ,Concours divers (cotisations..),E,178775,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
C001,B00,M52,2011,BP,21/12/2010,D,F,OR,C011,,,A6281,R80     ,Concours divers (cotisations..),E,51500,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
C001,B00,M52,2011,BP,21/12/2010,D,F,OR,C011,,,A6281,R738    ,Concours divers (cotisations..),E,57000,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
